Y_dimension(mm),Button,True_depth(m),meas,button_raw
53.162,0.0,24.1730031255,2.32488e-08,0.0
53.162,0.0,24.1727531255,2.3170325000000006e-08,0.0
53.162,0.0,24.1725031255,2.320055e-08,0.0
53.162,0.0,24.1722531255,2.31474e-08,0.0
53.162,0.0,24.1720031255,2.308145e-08,0.0
53.162,0.0,24.1717531255,2.3030425e-08,0.0
53.162,0.0,24.1715031255,2.301125e-08,0.0
53.162,0.0,24.1712531255,2.2913525e-08,0.0
53.162,0.0,24.1710031255,2.282175e-08,0.0
53.162,0.0,24.1707531255,2.2872825e-08,0.0
53.162,0.0,24.1705031255,2.2754625e-08,0.0
53.162,0.0,24.1702531255,2.272045e-08,0.0
53.162,0.0,24.1700031255,2.268515e-08,0.0
53.162,0.0,24.1697531255,2.261595e-08,0.0
53.162,0.0,24.1695031255,2.25365e-08,0.0
53.162,0.0,24.1692531255,2.25214e-08,0.0
53.162,0.0,24.1690031255,2.2467225e-08,0.0
53.162,0.0,24.1687531255,2.2505275e-08,0.0
53.162,0.0,24.1685031255,2.2428925e-08,0.0
53.162,0.0,24.1682531255,2.23924e-08,0.0
53.162,0.0,24.1680031255,2.236515e-08,0.0
53.162,0.0,24.1677531255,2.2330275e-08,0.0
53.162,0.0,24.1675031255,2.22103e-08,0.0
53.162,0.0,24.1672531255,2.2243625e-08,0.0
53.162,0.0,24.1670031255,2.22714e-08,0.0
53.162,0.0,24.1667531255,2.2139625e-08,0.0
53.162,0.0,24.1665031255,2.2173125e-08,0.0
53.162,0.0,24.1662531255,2.210175e-08,0.0
53.162,0.0,24.1660031255,2.2105625000000006e-08,0.0
53.162,0.0,24.1657531255,2.200325e-08,0.0
53.162,0.0,24.1655031255,2.20296e-08,0.0
53.162,0.0,24.1652531255,2.21043e-08,0.0
53.162,0.0,24.1650031255,2.20535e-08,0.0
53.162,0.0,24.1647531255,2.2163575e-08,0.0
53.162,0.0,24.1645031255,2.2023700000000003e-08,0.0
53.162,0.0,24.1642531255,2.211455e-08,0.0
53.162,0.0,24.1640031255,2.2033825e-08,0.0
53.162,0.0,24.1637531255,2.20601e-08,0.0
53.162,0.0,24.1635031255,2.207255e-08,0.0
53.162,0.0,24.1632531255,2.20191e-08,0.0
53.162,0.0,24.1630031255,2.2025875e-08,0.0
53.162,0.0,24.1627531255,2.1989825e-08,0.0
53.162,0.0,24.1625031255,2.21503e-08,0.0
53.162,0.0,24.1622531255,2.20947e-08,0.0
53.162,0.0,24.1620031255,2.22541e-08,0.0
53.162,0.0,24.1617531255,2.2162e-08,0.0
53.162,0.0,24.1615031255,2.21458e-08,0.0
53.162,0.0,24.1612531255,2.220555e-08,0.0
53.162,0.0,24.1610031255,2.21661e-08,0.0
53.162,0.0,24.1607531255,2.212205e-08,0.0
53.162,0.0,24.1605031255,2.214145e-08,0.0
53.162,0.0,24.1602531255,2.221765e-08,0.0
53.162,0.0,24.1600031255,2.2150225e-08,0.0
53.162,0.0,24.1597531255,2.2290225e-08,0.0
53.162,0.0,24.1595031255,2.222315e-08,0.0
53.162,0.0,24.1592531255,2.20984e-08,0.0
53.162,0.0,24.1590031255,2.22747e-08,0.0
53.162,0.0,24.1587531255,2.2262175e-08,0.0
53.162,0.0,24.1585031255,2.2156775e-08,0.0
53.162,0.0,24.1582531255,2.22136e-08,0.0
53.162,0.0,24.1580031255,2.2145625e-08,0.0
53.162,0.0,24.1577531255,2.2113625e-08,0.0
53.162,0.0,24.1575031255,2.2138025e-08,0.0
53.162,0.0,24.1572531255,2.2111e-08,0.0
53.162,0.0,24.1570031255,2.209505e-08,0.0
53.162,0.0,24.1567531255,2.206005e-08,0.0
53.162,0.0,24.1565031255,2.211345e-08,0.0
53.162,0.0,24.1562531255,2.201995e-08,0.0
53.162,0.0,24.1560031255,2.204295e-08,0.0
53.162,0.0,24.1557531255,2.1913225e-08,0.0
53.162,0.0,24.1555031255,2.191395e-08,0.0
53.162,0.0,24.1552531255,2.188185e-08,0.0
53.162,0.0,24.1550031255,2.1927250000000002e-08,0.0
53.162,0.0,24.1547531255,2.18933e-08,0.0
