depth_cm,AC,DC
5.885,1.2950075892857144e-08,4.313776125e-06
5.895,1.3020770178571429e-08,4.4196034375e-06
5.904999999999999,1.2927294330357143e-08,4.618205050595238e-06
5.915,1.2840649568452382e-08,4.871048931677018e-06
5.925,1.2920320848214284e-08,5.210623383928571e-06
5.935,1.286365357142857e-08,5.4350652083333336e-06
5.945,1.2863675803571428e-08,5.591013095238095e-06
5.955,1.2861165223214286e-08,5.945181386904761e-06
5.965,1.2992866919642858e-08,6.514747101190477e-06
5.975,1.3422752500000001e-08,7.207858574404762e-06
5.984999999999999,1.3942225686813187e-08,7.725593244047617e-06
5.995,1.4540670669642856e-08,8.365823586309525e-06
6.005,1.517919473214286e-08,8.704630375e-06
6.015,1.555345580357143e-08,8.703383148809524e-06
6.025,1.5393398482142862e-08,8.606413826086956e-06
6.035,1.4951020133928574e-08,8.29629087797619e-06
6.045,1.3945248125000002e-08,7.846759523809525e-06
6.055,1.3172382857142858e-08,7.455506217261905e-06
6.0649999999999995,1.2666355178571428e-08,7.374845276785715e-06
6.075,1.28633471875e-08,7.695415375e-06
6.085,1.4158225758928574e-08,8.346043476190476e-06
6.095,1.6045026607142854e-08,9.135403639880952e-06
6.105,1.82057409375e-08,9.922915797619048e-06
6.115,1.997192388392857e-08,1.07138694375e-05
6.125,2.092614486607143e-08,1.1440212991071429e-05
6.135,2.1108441324404762e-08,1.1562746118012421e-05
6.145,2.092363357142857e-08,1.1519279851190476e-05
6.155,2.082642330357143e-08,1.1672245541666668e-05
6.165,2.0779486383928572e-08,1.1723860523809525e-05
6.175,2.0891751473214288e-08,1.1730306029761903e-05
6.185,2.0977189776785713e-08,1.1735421440476191e-05
6.195,2.0818277723214284e-08,1.1549685392857143e-05
6.205,2.0841316056547614e-08,1.1469075130952381e-05
6.215,2.0699872946428573e-08,1.1514633651785714e-05
6.225,2.0371782857142857e-08,1.1205632273809523e-05
6.234999999999999,2.0115570892857143e-08,1.096002755952381e-05
6.245,2.0157415758928573e-08,1.0951551068322983e-05
6.255,1.9956132232142858e-08,1.0866805017857143e-05
6.265,2.004825705357143e-08,1.0919114261904763e-05
6.275,1.994311566964286e-08,1.0977043553571428e-05
6.285,2.0180304151785714e-08,1.1178888077380954e-05
6.295,2.0080599910714288e-08,1.1332995773809523e-05
6.305,2.023423017857143e-08,1.1347495333333334e-05
6.3149999999999995,2.0034006205357144e-08,1.1368411098214285e-05
6.325,1.9752653705357145e-08,1.1408906029761903e-05
6.335,1.9868636964285714e-08,1.1318012833333335e-05
6.345,2.0026399196428573e-08,1.1368415008928571e-05
6.355,1.99602259375e-08,1.1518057931677019e-05
6.365,1.9983547366071427e-08,1.1435061610119048e-05
6.375,2.0010157098214286e-08,1.1472988910714286e-05
6.385,1.9920860104166665e-08,1.1290087752976191e-05
6.395,1.978547616071429e-08,1.1039053961309525e-05
6.405,1.95954471875e-08,1.1061418982142857e-05
6.415,1.968640799107143e-08,1.1206425318452382e-05
6.425,1.9511398125000003e-08,1.1006830604166666e-05
6.435,1.935646129464286e-08,1.0671861130952381e-05
6.445,1.927795035714286e-08,1.065458000297619e-05
6.455,1.9168494821428573e-08,1.065049149702381e-05
6.465,1.904752044642857e-08,1.0771959295031055e-05
6.475,1.90022915625e-08,1.0488141761904763e-05
6.484999999999999,1.9072801556776555e-08,1.0257047961309524e-05
6.495,1.8967355e-08,1.018502537202381e-05
6.505,1.8814425446428575e-08,1.0009799830357141e-05
6.515,1.902149361607143e-08,9.820650860119048e-06
6.525,1.9406753125e-08,9.550957270833333e-06
6.535,1.9906198973214284e-08,9.558338e-06
6.545,2.0453463660714286e-08,9.432403041666668e-06
6.555,2.1055626205357143e-08,9.332880252976192e-06
6.5649999999999995,2.164710794642857e-08,9.298098437500001e-06
6.575,2.192367936507936e-08,9.271997028571428e-06
6.585,,
6.595,1.8804478158602153e-08,4.7908449129513885e-06
6.605,1.818956375e-08,4.484662217060185e-06
6.615,1.7826875520833334e-08,4.234954002638889e-06
6.625,1.7992812968750004e-08,4.556183051226853e-06
6.635,1.8810271458333334e-08,5.278912867800925e-06
6.645,1.9703371927083335e-08,6.679520341967592e-06
6.655,1.990982088541667e-08,6.976932699004628e-06
6.665,1.9908871354166665e-08,6.86018948650463e-06
6.675,1.8370464635416665e-08,5.916515822453703e-06
6.685,1.5463701822916668e-08,4.654609035972222e-06
6.695,1.2690331406250001e-08,4.115640826086956e-06
6.705,1.2000278385416666e-08,4.238332668518519e-06
6.715,1.343850453125e-08,4.918479331712963e-06
6.725,1.5607357552083333e-08,5.862841395833334e-06
6.734999999999999,1.71489671875e-08,6.632989777777778e-06
6.745,1.786740421875e-08,7.376635930555555e-06
6.755,1.8533702239583335e-08,7.614176791666667e-06
6.765,1.948989796875e-08,7.723408118055556e-06
6.775,2.1190254947916667e-08,8.394587421296297e-06
6.785,2.1130071927083335e-08,8.436267770833332e-06
6.795,1.9863569531250002e-08,8.130584902777777e-06
6.805,1.9357940989583332e-08,7.984249298611111e-06
6.8149999999999995,1.9231672239583333e-08,8.11401285748792e-06
6.825,1.9000389895833334e-08,8.040344863425925e-06
6.835,1.826597165625e-08,7.996945322693664e-06
6.845,1.8028698579545453e-08,7.667748888147436e-06
6.855,1.7854588920454545e-08,7.618626774706731e-06
6.865,1.7702884857954546e-08,7.638572380803572e-06
6.875,1.7829698920454545e-08,7.602550744979166e-06
6.885,1.780860051136364e-08,7.490434516080127e-06
6.895,1.7974754630681818e-08,7.54736705608173e-06
6.905,1.8114579886363634e-08,7.6155222950624994e-06
6.915,1.8187040795454546e-08,7.832230078525641e-06
6.925,1.8351055028735633e-08,7.807540930693069e-06
6.935,1.8461740170454548e-08,7.78186599198718e-06
6.945,1.8287515454545457e-08,7.80995236698718e-06
6.955,1.7904354649621215e-08,7.784190128205128e-06
6.965,1.7835593636363635e-08,7.75657126948052e-06
6.975,1.778156684659091e-08,7.725626121794873e-06
6.984999999999999,1.771625955920455e-08,7.716936004807694e-06
6.995,1.745304844034091e-08,7.428867344775642e-06
7.005,1.7586377848401518e-08,7.555092969070514e-06
7.015,1.737852762727273e-08,7.563848907163461e-06
7.025,1.7783262695075758e-08,7.727388420689102e-06
7.035,1.8261228018939396e-08,7.892354262756412e-06
7.045,1.83986710407197e-08,7.81972791669967e-06
7.055,1.790851091287879e-08,7.790832928958332e-06
7.0649999999999995,1.734477490909091e-08,7.62976392863782e-06
7.075,1.742973190625e-08,7.523204010535714e-06
7.085,1.8023604997159094e-08,7.660668580705128e-06
7.095,1.8539319218749998e-08,7.628667408573718e-06
7.105,1.8459135616477273e-08,7.733076850384616e-06
7.115,1.7111217110795453e-08,7.407631101826924e-06
7.125,1.5847947829545456e-08,7.207912169391025e-06
7.135,1.532428253409091e-08,7.298080209615385e-06
7.145,1.6023874625000004e-08,7.363699766009615e-06
7.155,1.679934480587121e-08,7.457980315115512e-06
7.165,1.7153948778801845e-08,7.424079636538462e-06
7.175,1.7147575714962123e-08,7.5759516865544875e-06
7.185,1.684209421875e-08,7.550220273133115e-06
7.195,1.6186505698863637e-08,7.292652263605768e-06
7.205,1.578563596590909e-08,7.142503294134616e-06
7.215,1.5643724119318182e-08,7.066123603205129e-06
7.225,1.553766227556818e-08,7.011950381810897e-06
7.234999999999999,1.553546253693182e-08,7.033615502451923e-06
7.245,1.525375984375e-08,6.812609314407051e-06
7.255,1.5123315383522728e-08,6.761876446410257e-06
7.265,1.493757850568182e-08,6.73484576349835e-06
7.275,1.4579942505681818e-08,6.7699904788942304e-06
7.285,1.4974567834291187e-08,6.950192735048701e-06
7.295,1.6238179469696972e-08,7.3055705651923085e-06
7.305,1.7756722423295453e-08,7.802441860657051e-06
7.3149999999999995,1.917667903409091e-08,8.168442246538461e-06
7.325,1.9841033948863638e-08,8.355621679214745e-06
7.335,1.999737599431818e-08,8.545038490400642e-06
7.345,2.0242908551136365e-08,8.724773553269232e-06
7.355,2.0692999943181823e-08,8.884553878125e-06
7.365,2.0570170267045457e-08,8.851554166121795e-06
7.375,2.039278039109849e-08,8.947674214182692e-06
7.385,2.049666929166667e-08,8.804163012194718e-06
7.395,2.0691777903409087e-08,9.068474290876623e-06
7.405,2.101054496875e-08,9.120156906842949e-06
7.415,2.1237922301136366e-08,9.161881037147434e-06
7.425,2.109805544034091e-08,9.229038262067308e-06
7.435,2.1486570176923078e-08,9.401605903554689e-06
7.445,2.214959776041667e-08,9.708271942129628e-06
7.455,2.1503550885416666e-08,9.433320317129628e-06
7.465,2.113936671875e-08,9.344369238425924e-06
7.475,2.1024176041666666e-08,9.282758229166667e-06
7.484999999999999,2.1290135416666668e-08,9.403423375e-06
7.495,2.140580515625e-08,9.265969333333336e-06
7.505,2.1312086406249998e-08,9.262553907407407e-06
7.515,2.1231350260416662e-08,9.099389636574075e-06
7.525,2.137598265625e-08,8.943274300925926e-06
7.535,2.1823103958333334e-08,8.924297962962962e-06
7.545,2.210958557291667e-08,8.568938446759258e-06
7.555,2.2408585472972973e-08,8.231164123737373e-06
7.5649999999999995,,
7.575,2.2198212249999997e-08,9.615435500000002e-06
7.585,2.214996215625e-08,9.345134810416666e-06
7.595,2.243288459375e-08,9.574323677083332e-06
7.605,2.264603228125e-08,9.868099570833333e-06
7.615,2.2298526854166666e-08,9.888825381250001e-06
7.625,2.2179013843750004e-08,9.879982441666668e-06
7.635,2.21256530625e-08,9.6622724875e-06
7.645,2.2156915375000002e-08,9.630219113924053e-06
7.655,2.1655403999999997e-08,9.331490475e-06
7.665,2.196364740625e-08,9.199189396030043e-06
7.675,2.304594928125e-08,9.504449251770834e-06
7.685,2.352104746875e-08,9.32923791333125e-06
7.695,2.3687628562500003e-08,9.471455515595834e-06
7.705,2.3935673500000004e-08,9.788553063400002e-06
7.715,2.4244995375e-08,1.0051450860416668e-05
7.725,2.3954942875e-08,9.918914510416666e-06
7.734999999999999,2.4052991906250004e-08,1.0155218535416666e-05
7.745,2.4243607187500003e-08,1.016498783125e-05
7.755,2.430226040625e-08,1.0124669958333332e-05
7.765,2.383624403125e-08,1.0106448251054851e-05
7.775,2.34911100625e-08,9.942115997854076e-06
7.785,2.3037612312500004e-08,9.986267208333335e-06
7.795,2.2311566520833335e-08,9.897365287500001e-06
7.805,2.1503133281249998e-08,9.660041822916665e-06
7.8149999999999995,2.082818525e-08,9.339460924999999e-06
7.825,2.0444034625e-08,8.903156329166667e-06
7.835,1.9989050375000002e-08,9.005125527083332e-06
7.845,1.975622566624366e-08,8.980033370833334e-06
7.855,1.9499411000000003e-08,9.2054914125e-06
7.865,1.92237844375e-08,9.2307612625e-06
7.875,1.9220943437500004e-08,9.182462217299579e-06
7.885,1.8979490404040405e-08,8.917327285407725e-06
7.895,1.824651721875e-08,8.255373811868749e-06
7.905,1.7826376125e-08,7.865871954106251e-06
7.915,1.7381174468750003e-08,7.786281523779167e-06
7.925,1.669412609375e-08,7.459731354945834e-06
7.9350000000000005,1.584921215625e-08,7.082605803720834e-06
7.945,1.4416070437499999e-08,6.4384157450562505e-06
7.955,1.318864178125e-08,5.9938058749999995e-06
7.965,1.2192331062499997e-08,5.344600139583333e-06
7.975,1.1745288781249999e-08,4.896228379166667e-06
7.984999999999999,1.141237078125e-08,4.723627434599156e-06
7.995,1.1282091562500001e-08,4.660437233905579e-06
8.004999999999999,1.1219476479166666e-08,4.627999914583333e-06
8.015,1.1241303447916666e-08,4.583590352083333e-06
8.024999999999999,1.1318845062499999e-08,4.76010256875e-06
8.035,1.148294159375e-08,4.912036685416666e-06
8.045,1.137160075e-08,4.850025777083334e-06
8.055,1.142920171875e-08,4.7650175549999995e-06
8.065000000000001,1.1393375374999998e-08,4.644305372229167e-06
8.075,1.099482878125e-08,4.372006027770834e-06
8.085,1.0863418468749999e-08,4.126685698308333e-06
8.094999999999999,1.08130555625e-08,4.07196530251266e-06
8.105,1.07565105e-08,4.105840600077253e-06
8.114999999999998,1.089567446875e-08,4.3021584527708336e-06
8.125,1.130227196875e-08,4.5928003538125e-06
8.135000000000002,1.15139825625e-08,4.868976888464583e-06
8.145,1.1921600531250001e-08,5.23967574625e-06
8.155000000000001,1.2350897906250001e-08,5.549186101458333e-06
8.165,1.2401245593749999e-08,5.422802044058333e-06
8.175,1.222791578125e-08,5.180917271225e-06
8.184999999999999,1.22496494375e-08,5.090245660327084e-06
8.195,1.21473048125e-08,5.032889224483333e-06
8.204999999999998,1.2091699749999998e-08,5.0324609629535865e-06
8.215,1.2201192843750001e-08,5.046130384334765e-06
8.225000000000001,1.2383494000000001e-08,5.1369240249375e-06
8.235,1.2433396093750002e-08,5.142142785083333e-06
8.245000000000001,1.2701628093750001e-08,5.192053894479167e-06
8.254999999999999,1.286032328125e-08,5.067929056125001e-06
8.265,1.331799425e-08,5.067100856625e-06
8.274999999999999,1.397942274746193e-08,5.068544978479166e-06
8.285,1.4603335789473686e-08,5.215933173423423e-06
8.295,,
8.305,,
8.315000000000001,,
8.325,,
8.335,,
8.344999999999999,,
8.355,,
8.364999999999998,,
8.375,,
8.385000000000002,1.1294418749999999e-08,1.8207675800000003e-06
8.395,1.142300125e-08,2.1285522308695653e-06
8.405000000000001,1.1953027731092436e-08,3.257195987962963e-06
8.415,1.196664803125e-08,3.820919622918149e-06
8.425,1.1962635781250002e-08,4.112191383680555e-06
8.434999999999999,1.1972633562500002e-08,4.305137790625e-06
8.445,1.1735801343749999e-08,4.397336854166667e-06
8.454999999999998,1.1430919625000001e-08,4.114330877329861e-06
8.465,1.1171184416666667e-08,3.960453408946181e-06
8.475000000000001,1.1035853656249999e-08,3.946063471798612e-06
8.485,1.1068168875e-08,4.13967757236632e-06
8.495000000000001,1.10078543125e-08,4.1499288432638884e-06
8.504999999999999,1.0877041125e-08,4.0048550507773854e-06
8.515,1.0731910718749998e-08,3.8843949663020835e-06
8.524999999999999,1.0691108500000001e-08,4.014847022900356e-06
8.535,1.06381251875e-08,4.1745489515277776e-06
8.545,1.0645269562500002e-08,4.203618575284722e-06
8.555,1.0661345687499999e-08,4.26255127678125e-06
8.565000000000001,1.0679163531250002e-08,4.356975772921875e-06
8.575,1.0751353940624999e-08,4.346327069239236e-06
8.585,1.0884761762499998e-08,4.304449131475695e-06
8.594999999999999,1.0752440218750001e-08,4.2132551623993055e-06
8.605,1.0741645674999999e-08,4.169941741664311e-06
8.614999999999998,1.0814449555837564e-08,4.196192916645834e-06
8.625,1.082610140625e-08,4.262462636810764e-06
8.635000000000002,1.099114275e-08,4.401228064839858e-06
8.645,1.110252720625e-08,4.609475876753472e-06
8.655000000000001,1.1211766437499998e-08,4.71543810534184e-06
8.665,1.15778659375e-08,4.92487274265625e-06
8.675,1.1735224593749998e-08,5.130439144206598e-06
8.684999999999999,1.182983015625e-08,5.214054100876736e-06
8.695,1.1813600656250001e-08,5.207348049701389e-06
8.705,1.177011590625e-08,5.192002365913194e-06
8.715,1.1681440125e-08,5.130055488468198e-06
8.725000000000001,1.16325255e-08,5.022610536847222e-06
8.735,1.1528494249999999e-08,4.884013725675347e-06
8.745000000000001,1.1415484031249999e-08,4.7232104526690385e-06
8.754999999999999,1.1481833175505051e-08,4.7383657049843754e-06
8.765,1.1523630562500001e-08,4.773243288730903e-06
8.774999999999999,1.1549989031249999e-08,4.814589824826389e-06
8.785,1.1779800125e-08,4.884046076092014e-06
8.795,1.18399903125e-08,4.985964525284723e-06
8.805,1.182627234375e-08,4.9633162626614585e-06
8.815000000000001,1.181501915625e-08,4.901780334288195e-06
8.825,1.18221705625e-08,4.906533117844523e-06
8.835,1.2026669343750002e-08,4.9077788602777775e-06
8.844999999999999,1.2179380812499998e-08,5.022397613194444e-06
8.855,1.216610121875e-08,5.079826452777777e-06
8.864999999999998,1.215913046875e-08,5.295506587188613e-06
8.875,1.199133215625e-08,5.374129730902777e-06
8.885000000000002,1.1762805124999999e-08,5.313782317708334e-06
8.895,1.164480621875e-08,5.202977612847222e-06
8.905000000000001,1.180932496875e-08,5.285154401041666e-06
8.915,1.2376573031249999e-08,5.648311114583333e-06
8.925,1.3637910281249998e-08,6.326319851590107e-06
8.934999999999999,1.542109478125e-08,7.1275781406249986e-06
8.945,1.712224103125e-08,8.017261274305557e-06
8.955,1.81732101875e-08,8.637621194444444e-06
8.965,1.849679384375e-08,8.81870827777778e-06
8.975000000000001,1.8411179937500003e-08,8.66153474199288e-06
8.985,1.8185533875e-08,8.63823671701389e-06
8.995000000000001,1.792231659375e-08,8.437929727430555e-06
9.004999999999999,1.76222154375e-08,8.21954209027778e-06
9.015,1.73265559375e-08,8.155573378472224e-06
9.024999999999999,1.6985824062499998e-08,8.133514781250001e-06
9.035,1.677929434375e-08,7.98814180565371e-06
9.045,1.6750185375e-08,7.909645461805556e-06
9.055,1.661311346875e-08,7.94191970138889e-06
9.065000000000001,1.643807615625e-08,7.949754005208335e-06
9.075,1.6309434437499998e-08,7.919671760416666e-06
9.085,1.6180877187500002e-08,7.887710768683274e-06
9.094999999999999,1.655920190625e-08,8.009833946180557e-06
9.105,1.690486814720812e-08,8.234366555555555e-06
9.114999999999998,1.701086234375e-08,8.320148602430555e-06
9.125,1.7057968687500002e-08,8.334015555555555e-06
9.135000000000002,1.6970618187499998e-08,8.307022072916666e-06
9.145,1.6931822e-08,8.301310438162544e-06
9.155000000000001,1.7046510625e-08,8.359265883680555e-06
9.165,1.71162811875e-08,8.367365720486111e-06
9.175,1.716674596875e-08,8.198641706597223e-06
9.184999999999999,1.714007315625e-08,8.193474862847221e-06
9.195,1.713960128125e-08,8.072955473309608e-06
9.205,1.715655053125e-08,7.927186081597223e-06
9.215,1.7527671696428574e-08,8.058362634803923e-06
9.225000000000001,1.8198725156250002e-08,8.397151475e-06
9.235,1.8435043541666667e-08,8.243117891666668e-06
9.245000000000001,1.8576042830882352e-08,8.208091595e-06
9.254999999999999,,
9.265,,
9.274999999999999,,
9.285,,
9.295,,
9.305,,
9.315000000000001,,
9.325,,
9.335,,
9.344999999999999,,
9.355,,
9.364999999999998,1.9045051838235295e-08,7.900401315789474e-06
9.375,1.6118092135416668e-08,6.8675942184210526e-06
9.385000000000002,1.4963080624999998e-08,6.436808022569444e-06
9.395,1.4750365798611113e-08,6.4125577208480555e-06
9.405000000000001,1.5116029305555552e-08,6.722460852430556e-06
9.415,1.5565911493055556e-08,7.135544496527779e-06
9.425,1.5906133402777775e-08,7.453873032986112e-06
9.434999999999999,1.6310575034722223e-08,7.652704532986112e-06
9.445,1.669207875e-08,7.935344932291667e-06
9.455,1.7067219756944446e-08,8.172209303819445e-06
9.465,1.742489326388889e-08,8.356987744791665e-06
9.475000000000001,1.7867036284722223e-08,8.550784484375e-06
9.485,1.811395722222222e-08,8.769367903914592e-06
9.495000000000001,1.829696295138889e-08,8.948164543402778e-06
9.504999999999999,1.859650260416667e-08,9.005778685512368e-06
9.515,1.857198152777778e-08,9.081297286458332e-06
9.524999999999999,1.8408614583333336e-08,8.977365222222222e-06
9.535,1.8336176423611112e-08,9.061358690972222e-06
9.545,1.8405134965277775e-08,9.028235866319444e-06
9.555,1.8689042222222223e-08,9.028179350694444e-06
9.565000000000001,1.87440278125e-08,9.093007008680555e-06
9.575,1.8832140972222224e-08,9.142085059027777e-06
9.585,1.897171246527778e-08,9.129348571180554e-06
9.594999999999999,1.9063080173611114e-08,9.262611994661922e-06
9.605,1.8880555520833336e-08,9.225622878472222e-06
9.614999999999998,1.8897944444444444e-08,9.169572639575972e-06
9.625,1.907579826388889e-08,9.250522605902778e-06
9.635000000000002,1.9109609722222224e-08,9.222524001736112e-06
9.645,1.912918833333333e-08,9.249528392361111e-06
9.655000000000001,1.92605159375e-08,9.416487784722224e-06
9.665,1.9240638923611112e-08,9.345775550347223e-06
9.675,1.915889979166667e-08,9.402125873263888e-06
9.684999999999999,1.9094831215277777e-08,9.469480364583333e-06
9.695,1.8902960416666665e-08,9.373670986111111e-06
9.705,1.8840612569444446e-08,9.289426170818506e-06
9.715,1.8987765451388886e-08,9.295574854166666e-06
9.725000000000001,1.9141066319444444e-08,9.28089180918728e-06
9.735,1.903439534722222e-08,9.162137005208334e-06
9.745000000000001,1.8837458819444445e-08,9.057887065972221e-06
9.754999999999999,1.8734738194444445e-08,9.081525027777777e-06
9.765,1.8647769953703702e-08,9.06746440625e-06
9.774999999999999,1.8523511589635855e-08,9.03731579861111e-06
9.785,1.8424053298611113e-08,9.084238230902778e-06
9.795,1.824270324858757e-08,9.029631869791668e-06
9.805,1.807173284722222e-08,8.903451397569445e-06
9.815000000000001,1.8090935e-08,8.82130884697509e-06
9.825,1.8040743055555554e-08,8.659153408127208e-06
9.835,1.7968922812499998e-08,8.661723274305557e-06
9.844999999999999,1.8124731145833334e-08,8.782709866319445e-06
9.855,1.7993393229166667e-08,8.60501123263889e-06
9.864999999999998,1.7837771701388888e-08,8.510567631944445e-06
9.875,1.7286515451388892e-08,8.274901130208334e-06
9.885000000000002,1.6953208506944444e-08,8.007597373263889e-06
9.895,1.6371874097222222e-08,7.630319909722222e-06
9.905000000000001,1.56207875e-08,7.205276239583334e-06
9.915,1.5199436180555557e-08,6.855180902777779e-06
9.925,1.483625451388889e-08,6.556509122775801e-06
9.934999999999999,1.4326442916666668e-08,6.252267618374558e-06
9.945,1.3497421493055556e-08,5.839534944444444e-06
9.955,1.2933735625e-08,5.460774463541666e-06
9.965,1.2586213958333334e-08,5.230750109374999e-06
9.975000000000001,1.2453899791666665e-08,5.1627303281250005e-06
9.985,1.2423041805555555e-08,5.187194109375e-06
9.995000000000001,1.2524797569444444e-08,5.336899130208334e-06
10.004999999999999,1.3405232743055558e-08,5.810932682291666e-06
10.015,1.5001886759259258e-08,6.6437055625e-06
10.024999999999999,1.7408250729166668e-08,7.676835753472222e-06
10.035,1.9976397986111112e-08,8.687257135231315e-06
10.045,2.1989329826388886e-08,9.271034326855125e-06
10.055,2.3172049479166667e-08,9.60597059375e-06
10.065000000000001,2.3513574375e-08,9.628019704861112e-06
10.075,2.3042597936137075e-08,9.634720925403225e-06
10.085,2.1471633229166664e-08,9.481128642857142e-06
10.094999999999999,2.012593208333333e-08,9.091965857142856e-06
10.105,1.9239322968749998e-08,8.672364098214285e-06
10.114999999999998,1.902358885416667e-08,8.499151669642858e-06
10.125,1.8933260416666665e-08,
10.135000000000002,,
10.145,,
10.155000000000001,,
10.165,,
10.175,,
10.184999999999999,,
10.195,2.3859472645951038e-08,8.88504720573077e-06
10.205,2.2801527956730768e-08,8.7550260314375e-06
10.215,2.266452939903846e-08,8.742303921747322e-06
10.225000000000001,2.2214763604326924e-08,8.644189785150891e-06
10.235,2.1320534326073717e-08,8.634030915251637e-06
10.245000000000001,2.0575799680288464e-08,8.529789388070685e-06
10.254999999999999,2.067328823221154e-08,8.351984048945686e-06
10.265,2.0763510536858974e-08,8.288333980234077e-06
10.274999999999999,2.0948545312500003e-08,8.553024338213095e-06
10.285,2.1210563125e-08,8.597654720462798e-06
10.295,2.1059704461858975e-08,8.701470550340837e-06
10.305,2.0699633061858977e-08,8.877182691285416e-06
10.315000000000001,2.087767093878205e-08,8.964686466293898e-06
10.325,2.0503641685096154e-08,8.938130187052084e-06
10.335,2.0899378481169873e-08,9.064273856443602e-06
10.344999999999999,2.1028208876602565e-08,9.463100753508928e-06
10.355,2.1170422451121793e-08,9.633171451059822e-06
10.364999999999998,2.1230493298076926e-08,9.772985503743154e-06
10.375,2.1295740613461535e-08,9.749047305713094e-06
10.385000000000002,2.100885901442308e-08,9.69188985748512e-06
10.395,2.1605634895833332e-08,9.683553417383928e-06
10.405000000000001,2.156786994391026e-08,9.774723372965838e-06
10.415,2.148574871794872e-08,9.864270678261905e-06
10.425,2.1719625769230772e-08,9.815318004336309e-06
10.434999999999999,2.192359704326923e-08,9.874044893903274e-06
10.445,2.1889652403846153e-08,9.685532596285714e-06
10.455,2.1745588301282048e-08,9.788352265243304e-06
10.465,2.169285204326923e-08,9.648037282455358e-06
10.475000000000001,2.1495118870192307e-08,9.409857667199404e-06
10.485,2.1340196418269234e-08,9.356830401886905e-06
10.495000000000001,2.1432641971153845e-08,9.496352406442112e-06
10.504999999999999,2.1775029615384617e-08,9.529765996544643e-06
10.515,2.1760981145833334e-08,9.585971257330746e-06
10.524999999999999,2.1828230634377037e-08,9.601667946214286e-06
10.535,2.173464377403846e-08,9.57523694829896e-06
10.545,2.170038016025641e-08,9.448220612774554e-06
10.555,2.204773919871795e-08,9.390328052171131e-06
10.565000000000001,2.2123728918269235e-08,9.405116909151785e-06
10.575,2.2144401009615387e-08,9.490559479300596e-06
10.585,2.2452201858974358e-08,9.543576575982144e-06
10.594999999999999,2.2386219014423075e-08,9.448383083630952e-06
10.605,2.2157729294871795e-08,9.285650297321429e-06
10.614999999999998,2.143291266025641e-08,9.066324438690477e-06
10.625,2.0176981963141024e-08,8.714103776226993e-06
10.635000000000002,1.8512812019230766e-08,8.238607442319279e-06
10.645,1.709977893249354e-08,7.902348230803571e-06
10.655000000000001,1.706135125e-08,8.012442149761906e-06
10.665,1.8460981009615382e-08,8.365719532514883e-06
10.675,1.9909744447115383e-08,9.029453708333334e-06
10.684999999999999,2.0751253565705128e-08,9.341189798214286e-06
10.695,2.1600256001602564e-08,9.596074346130952e-06
10.705,2.228719720352564e-08,9.957023738377976e-06
10.715,2.2611067596153847e-08,1.0119628229017858e-05
10.725000000000001,2.27400203125e-08,1.0187828417217262e-05
10.735,2.2922831346153843e-08,1.0206908778711657e-05
10.745000000000001,2.293467713942308e-08,1.0247927562228916e-05
10.754999999999999,2.267235200320513e-08,1.0282741813214287e-05
10.765,2.280586713942308e-08,1.0242941171235119e-05
10.774999999999999,2.2867858838141025e-08,1.0144017959270835e-05
10.785,2.279366295673077e-08,1.0208521398422619e-05
10.795,2.250012608173077e-08,1.0315613002976191e-05
10.805,2.1977401682692307e-08,1.023475137202381e-05
10.815000000000001,2.1386331322115384e-08,1.0176966956845237e-05
10.825,2.1117060673076923e-08,1.0099776110119047e-05
10.835,2.1070083894230767e-08,1.0102044688988096e-05
10.844999999999999,2.1097570096153847e-08,1.0152232148773004e-05
10.855,2.1305503157051283e-08,1.01882055436747e-05
10.864999999999998,2.1919678846153847e-08,1.0073725110119048e-05
10.875,2.241963294871795e-08,1.0190736543154762e-05
10.885000000000002,2.2732665905448715e-08,1.0401538436011905e-05
10.895,2.280111028846154e-08,1.0399117427083333e-05
10.905000000000001,2.3028413509615386e-08,1.042272975595238e-05
10.915,2.302164279647436e-08,1.0375310196428573e-05
10.925,2.3116257988782054e-08,1.013122015625e-05
10.934999999999999,2.3021479767628206e-08,1.0146948976190475e-05
10.945,2.2876837075320514e-08,1.0100418029761905e-05
10.955,2.3011818429487182e-08,1.0046168087423312e-05
10.965,2.2901171546474356e-08,9.981246800595238e-06
10.975000000000001,2.2842917620192304e-08,9.82873802560241e-06
10.985,2.275897605769231e-08,9.638249183035715e-06
10.995000000000001,2.264143547275641e-08,9.539823090773808e-06
11.004999999999999,2.2669621274038464e-08,9.533393480654762e-06
11.015,2.3233936480756688e-08,9.340599489583333e-06
11.024999999999999,2.3788636499999997e-08,9.313917106164384e-06
11.035,2.4468218046875e-08,9.138027880208333e-06
11.045,2.4655936927083333e-08,9.008009213541667e-06
11.055,2.4525345000000004e-08,9.074279786458334e-06
11.065000000000001,2.4544192578124997e-08,9.170609000000001e-06
11.075,,
11.085,,
11.094999999999999,,
11.105,,
11.114999999999998,,
11.125,2.0945802430555556e-08,6.094522828571429e-06
11.135000000000002,1.99199765625e-08,6.25206375e-06
11.145,1.9073123229166664e-08,6.5229229523809515e-06
11.155000000000001,1.9155402369505495e-08,7.388625291666666e-06
11.165,1.929164763541667e-08,8.009956911858973e-06
11.175,1.9985864270833333e-08,8.304696996794872e-06
11.184999999999999,2.06853604375e-08,8.71072532051282e-06
