depth_cm,AC,DC
9.03499999999999,8.892648515625001e-09,2.1833928511904763e-06
9.044999999999987,8.863855546874998e-09,2.1017311250000003e-06
9.054999999999989,8.896742369791666e-09,2.1453432485119046e-06
9.064999999999987,8.906235572916667e-09,2.218161949848024e-06
9.074999999999989,8.842269401041667e-09,2.1371737492401216e-06
9.084999999999987,8.89113890625e-09,2.1295040401785714e-06
9.094999999999988,8.927604374999998e-09,2.1850994166666666e-06
9.104999999999986,8.867140598958334e-09,2.2162195238095236e-06
9.114999999999988,8.909954531249999e-09,2.225577992559524e-06
9.124999999999986,8.902748958333334e-09,2.2638803154761904e-06
9.134999999999987,8.931940338541668e-09,2.205620444940476e-06
9.144999999999985,9.020031145833334e-09,2.1470321383928575e-06
9.154999999999987,8.997512604166668e-09,2.141440294642857e-06
9.164999999999985,9.001186762152777e-09,2.0587360208333336e-06
9.174999999999986,8.963280911458333e-09,1.9932403449848025e-06
9.184999999999985,8.929315338541666e-09,1.988630163690476e-06
9.194999999999986,8.962426432291667e-09,2.0581030896656535e-06
9.204999999999984,8.984832093881856e-09,2.188638444940476e-06
9.214999999999986,8.918946597222223e-09,2.235629244047619e-06
9.224999999999984,8.7778328671875e-09,2.274390711309524e-06
9.234999999999985,8.249627859375001e-09,2.216003956845238e-06
9.244999999999983,8.435747955729166e-09,1.8773349923469389e-06
9.254999999999985,8.454453293010754e-09,1.8460058611111112e-06
9.264999999999983,,
9.274999999999984,,
9.284999999999982,,
9.294999999999984,,
9.304999999999982,,
9.314999999999984,,
9.324999999999982,,
9.334999999999983,,
9.344999999999981,,
9.354999999999983,,
9.36499999999998,,
9.374999999999982,,
9.38499999999998,,
9.394999999999982,,
9.40499999999998,,
9.414999999999981,,
9.42499999999998,,
9.434999999999981,,
9.444999999999979,,
9.45499999999998,,
9.464999999999979,,
9.47499999999998,,
9.484999999999978,,
9.49499999999998,,
9.504999999999978,,
9.51499999999998,,
9.524999999999977,,
9.534999999999979,,
9.544999999999977,,
9.554999999999978,,
9.564999999999976,,
9.574999999999978,,
9.584999999999976,,
9.594999999999978,,
9.604999999999976,,
9.614999999999977,,
9.624999999999975,,
9.634999999999977,,
9.644999999999975,,
9.654999999999976,,
9.664999999999974,,
9.674999999999976,,
9.684999999999974,,
9.694999999999975,,
9.704999999999973,,
9.714999999999975,,
9.724999999999973,,
9.734999999999975,,
9.744999999999973,,
9.754999999999974,,
9.764999999999972,,
9.774999999999974,,
9.784999999999972,,
9.794999999999973,,
9.804999999999971,,
9.814999999999973,,
9.82499999999997,,
9.834999999999972,,
9.84499999999997,,
9.854999999999972,,
9.86499999999997,,
9.874999999999972,,
9.88499999999997,,
9.894999999999971,,
9.90499999999997,,
9.91499999999997,,
9.924999999999969,,
9.93499999999997,,
9.944999999999968,,
9.95499999999997,,
9.964999999999968,,
9.97499999999997,,
9.984999999999967,,
9.994999999999969,,
10.004999999999967,,
10.014999999999969,,
10.024999999999967,,
10.034999999999968,,
10.044999999999966,,
10.054999999999968,,
10.064999999999966,,
10.074999999999967,,
10.084999999999965,,
10.094999999999967,,
10.104999999999965,,
10.114999999999966,,
10.124999999999964,,
10.134999999999966,,
10.144999999999964,,
10.154999999999966,,
10.164999999999964,,
10.174999999999965,,
10.184999999999963,,
10.194999999999965,,
10.204999999999963,,
10.214999999999964,,
10.224999999999962,,
10.234999999999964,,
10.244999999999962,,
10.254999999999963,,
10.264999999999961,,
10.274999999999963,,
10.284999999999961,,
10.294999999999963,,
10.30499999999996,,
10.314999999999962,,
10.32499999999996,,
10.334999999999962,,
10.34499999999996,,
10.354999999999961,,
10.36499999999996,,
10.374999999999961,,
10.384999999999959,,
10.39499999999996,,
10.404999999999959,,
10.41499999999996,1.0081498200757576e-08,3.0594574480519484e-06
10.424999999999958,1.0226236614583336e-08,3.1748050416666666e-06
10.43499999999996,1.0250931354166668e-08,3.3570050416666664e-06
10.444999999999958,1.056310651041667e-08,3.566806892857143e-06
10.45499999999996,1.0776683593750002e-08,3.754424568452381e-06
10.464999999999957,1.09786503125e-08,3.924849702380952e-06
10.474999999999959,1.117055484375e-08,4.143233532738095e-06
10.484999999999957,1.1366708802083335e-08,4.1915936488095234e-06
10.494999999999958,1.1520795364583333e-08,4.278623636645962e-06
10.504999999999956,1.1551805989583332e-08,4.379365330357142e-06
10.514999999999958,1.1367482142857144e-08,4.2551179947089945e-06
10.524999999999956,1.0932034713541667e-08,3.7214364568452383e-06
10.534999999999958,1.1084519244791667e-08,3.756138482142857e-06
10.544999999999956,1.12270725e-08,3.875184325892858e-06
10.554999999999957,1.1214845338541667e-08,3.848956642857143e-06
10.564999999999955,1.1241034895833335e-08,3.800690255952381e-06
10.574999999999957,1.1387869921875e-08,3.760108959821428e-06
10.584999999999955,1.1420369140625001e-08,3.805743821428571e-06
10.594999999999956,1.1454628541666665e-08,3.8203580178571435e-06
10.604999999999954,1.1569733072916669e-08,3.8481317142857145e-06
10.614999999999956,1.1554814401041667e-08,3.931394897515529e-06
10.624999999999954,1.1475760312499999e-08,3.921207260416667e-06
10.634999999999955,1.1382494895833334e-08,3.908731766369048e-06
10.644999999999953,1.1322750606540085e-08,3.832486760416667e-06
10.654999999999955,1.1096356067708333e-08,3.692046043154762e-06
10.664999999999953,1.087149453125e-08,3.5891631413690475e-06
10.674999999999955,1.0761932734374998e-08,3.541989586309524e-06
10.684999999999953,1.0593644765625e-08,3.487961477678572e-06
10.694999999999954,1.0443023185763891e-08,3.4311064970238095e-06
10.704999999999952,1.0273989267361112e-08,3.4355903184523817e-06
10.714999999999954,1.020763803385417e-08,3.4091113839285713e-06
10.724999999999952,1.0125959822916668e-08,3.31292626242236e-06
10.734999999999953,1.0066105552083332e-08,3.2551607767857147e-06
10.744999999999951,9.932795552083333e-09,3.1501163854166667e-06
10.754999999999953,9.898924815104166e-09,2.9937524241071427e-06
10.76499999999995,9.966649934895833e-09,3.039235089285714e-06
10.774999999999952,1.0130054356770834e-08,3.1555271473214283e-06
10.78499999999995,1.0314769661458333e-08,3.1943966071428576e-06
10.794999999999952,1.0462704466145833e-08,3.1773477500000003e-06
10.80499999999995,1.0729299069092827e-08,3.2457158184523813e-06
10.814999999999952,1.0957105846354167e-08,3.2647207842261907e-06
10.82499999999995,1.1167661901041666e-08,3.337853282738095e-06
10.834999999999951,1.1441462916666667e-08,3.373246095744681e-06
10.84499999999995,1.1694057725694442e-08,3.431417948328267e-06
10.85499999999995,1.1856354973958332e-08,3.57864594047619e-06
10.864999999999949,1.2021415572916668e-08,3.7628963898809523e-06
10.87499999999995,1.2011212395833335e-08,3.7446985267857144e-06
10.884999999999948,1.2096340494791666e-08,3.75422753125e-06
10.89499999999995,1.2192994661458334e-08,3.864439729166667e-06
10.904999999999948,1.2127486770833333e-08,3.950526333333333e-06
10.91499999999995,1.2165283229166666e-08,3.910812313988095e-06
10.924999999999947,1.2179909401041668e-08,3.970708123511904e-06
10.934999999999949,1.2313183125e-08,4.005455424107143e-06
10.944999999999947,1.2273272552083336e-08,4.039911352678571e-06
10.954999999999949,1.2238249453125e-08,4.068654495440729e-06
10.964999999999947,1.2280034453125e-08,3.919937139817629e-06
10.974999999999948,1.2153360234375e-08,4.025345388392857e-06
10.984999999999946,1.2170236848958332e-08,4.128354988095238e-06
10.994999999999948,1.2168510173611111e-08,4.144776811011905e-06
11.004999999999946,1.2161557708333331e-08,4.141386366071429e-06
11.014999999999947,1.2188585338541666e-08,4.186018037202381e-06
11.024999999999945,1.2085949348958333e-08,4.089772040178571e-06
11.034999999999947,1.2092520026041668e-08,4.070087273809524e-06
11.044999999999945,1.1946605104166668e-08,4.020401793154762e-06
11.054999999999946,1.1720666119791667e-08,3.965999934523809e-06
11.064999999999944,1.1569314247395835e-08,3.899679772036474e-06
11.074999999999946,1.1441674854166666e-08,3.743065074468085e-06
11.084999999999944,1.1198054330729167e-08,3.628119891369047e-06
11.094999999999946,1.0952225736979167e-08,3.3950668125000004e-06
11.104999999999944,1.0825161903645835e-08,3.2933694285714285e-06
11.114999999999945,1.0754746289062501e-08,3.2419718050595237e-06
11.124999999999943,1.06402396796875e-08,3.1512809122023816e-06
11.134999999999945,1.0425088391350211e-08,3.0535133541666665e-06
11.144999999999943,1.0437130856770835e-08,2.8896189464285713e-06
11.154999999999944,1.0338964234375e-08,2.8081710297619048e-06
11.164999999999942,1.0338498880208334e-08,2.6789793452380955e-06
11.174999999999944,1.0355760705729167e-08,2.5422125607902735e-06
11.184999999999942,1.0339445239583334e-08,2.3774275467261902e-06
11.194999999999943,1.0308393502604166e-08,2.252517819148936e-06
11.204999999999941,1.0295016731770834e-08,2.056988180952381e-06
11.214999999999943,1.0261535343750001e-08,2.0312364324404763e-06
11.224999999999941,1.0238728541666667e-08,2.1665407174107146e-06
11.234999999999943,1.0226645567708334e-08,2.194747121279762e-06
11.24499999999994,1.0162956361979167e-08,2.185902928571429e-06
11.254999999999942,1.015422815625e-08,2.1976328422619046e-06
11.26499999999994,1.0168152690104167e-08,2.2726171160714285e-06
11.274999999999942,1.0199331763020834e-08,2.3597204285714284e-06
11.28499999999994,1.0200805255208333e-08,2.4174302781155017e-06
11.294999999999941,1.0249161833333332e-08,2.4986591324404765e-06
11.30499999999994,1.0365129580729167e-08,2.5709096854103346e-06
11.31499999999994,1.0580615705729168e-08,2.6280009315476193e-06
11.324999999999939,1.0515057738575269e-08,2.5673132297297295e-06
11.33499999999994,9.76787953125e-09,2.4496992214285716e-06
11.344999999999938,,
11.35499999999994,,
11.364999999999938,,
11.37499999999994,,
11.384999999999938,,
11.39499999999994,,
11.404999999999937,,
11.414999999999939,,
11.424999999999937,,
11.434999999999938,1.1058463151041667e-08,3.83922774251497e-06
11.444999999999936,1.069017421875e-08,4.065590737179487e-06
11.454999999999938,1.0113541015625e-08,3.772451432692308e-06
11.464999999999936,9.789380338541668e-09,3.5173399722222224e-06
11.474999999999937,9.557161666666667e-09,3.3637707307692302e-06
11.484999999999935,9.445044869791666e-09,3.344029538461539e-06
11.494999999999937,9.399405755208334e-09,3.345175743589744e-06
11.504999999999935,9.411245234375e-09,3.2913980491803278e-06
11.514999999999937,9.462233593749998e-09,3.3017986233974364e-06
11.524999999999935,9.499614609375e-09,3.297211642628205e-06
11.534999999999936,9.586276354166666e-09,3.328959256410256e-06
11.544999999999934,9.642875520833334e-09,3.3447130641025637e-06
11.554999999999936,9.655286406250001e-09,3.380839418269231e-06
11.564999999999934,9.774184479166667e-09,3.527723918269231e-06
11.574999999999935,9.866840104166666e-09,3.8106908447712417e-06
11.584999999999933,9.997926302083335e-09,3.939314844551282e-06
11.594999999999935,1.016587984375e-08,4.083118802884616e-06
11.604999999999933,1.0295294869791667e-08,4.271716338141026e-06
11.614999999999934,1.0456005121527779e-08,4.46991856885246e-06
11.624999999999932,1.0688995442708333e-08,4.561460828525642e-06
11.634999999999934,1.0863252578125e-08,4.769388426282051e-06
11.644999999999932,1.0995189715189874e-08,4.9422427339743596e-06
11.654999999999934,1.1148766875e-08,5.114857967948719e-06
11.664999999999932,1.1263974348958333e-08,5.2004433125e-06
11.674999999999933,1.1388709270833334e-08,5.32379065224359e-06
11.684999999999931,1.1464771979166666e-08,5.3914331891025644e-06
11.694999999999933,1.1600115416666667e-08,5.451571993464052e-06
11.70499999999993,1.1742523203125e-08,5.522592871794872e-06
11.714999999999932,1.1853323515625e-08,5.553303264423077e-06
11.72499999999993,1.1978975000000001e-08,5.568496267628205e-06
11.734999999999932,1.2008515833333334e-08,5.503382583606557e-06
11.74499999999993,1.2017978697916667e-08,5.485683823717948e-06
11.754999999999932,1.2103950989583334e-08,5.375501804487179e-06
11.76499999999993,1.2255713125e-08,5.493409669871795e-06
11.774999999999931,1.2257905104166667e-08,5.361201669871795e-06
11.784999999999929,1.2212538723958335e-08,5.355047165064103e-06
11.79499999999993,1.2441334583333334e-08,5.429786516025641e-06
11.804999999999929,1.2550709947916667e-08,5.573834875816993e-06
11.81499999999993,1.2578584505208334e-08,5.573174338141026e-06
11.824999999999928,1.2614812109374999e-08,5.561492471153846e-06
11.83499999999993,1.2645302239583332e-08,5.5398691009615385e-06
11.844999999999928,1.20165124765625e-08,5.400054119672131e-06
11.85499999999993,1.0922333455729167e-08,5.006848294407051e-06
11.864999999999927,1.0979442885416666e-08,5.209658937339744e-06
11.874999999999929,1.2309024984375e-08,5.336633285416667e-06
11.884999999999927,1.2600231354166666e-08,5.66359740224359e-06
11.894999999999929,1.2803975911458333e-08,5.701151783653847e-06
11.904999999999927,1.2860613818565403e-08,5.817702192307692e-06
11.914999999999928,1.2866493984375e-08,5.947655799679487e-06
11.924999999999926,1.2914201223958334e-08,5.958660908496732e-06
11.934999999999928,1.2834661354166667e-08,5.868244657051282e-06
11.944999999999926,1.2966108880208332e-08,6.038946065705128e-06
11.954999999999927,1.2962864999999998e-08,6.270789065705128e-06
11.964999999999925,1.2988306197916668e-08,6.242835840983606e-06
11.974999999999927,1.3005652578124998e-08,6.337673112179487e-06
11.984999999999925,1.3079649583333333e-08,6.384658068910257e-06
11.994999999999926,1.3006548177083334e-08,6.343350636217949e-06
12.004999999999924,1.300576796875e-08,6.3297041634615395e-06
12.014999999999926,1.3143486631944443e-08,6.350813650641025e-06
12.024999999999924,1.3165268020833333e-08,6.345422636217949e-06
12.034999999999926,1.3151022682291667e-08,6.246281266339869e-06
12.044999999999924,1.3144465416666667e-08,6.166795014423078e-06
12.054999999999925,1.3133958359375001e-08,6.2375858958333334e-06
12.064999999999923,1.3124901588541668e-08,6.220036575320513e-06
12.074999999999925,1.3189808359374999e-08,6.214676618032787e-06
12.084999999999923,1.3168893758680556e-08,6.178309400641025e-06
12.094999999999924,1.3208212439236111e-08,6.195971051282051e-06
12.104999999999922,1.3236235651041669e-08,6.219457543269231e-06
12.114999999999924,1.3205023229166665e-08,6.243851759615384e-06
12.124999999999922,1.3216197031250002e-08,6.189787360576923e-06
12.134999999999923,1.3223927578125002e-08,6.206852592948717e-06
12.144999999999921,1.3169820112847222e-08,6.059171153846153e-06
12.154999999999923,1.3201381015625001e-08,5.893145522875818e-06
12.164999999999921,1.327322421875e-08,6.002116463141026e-06
12.174999999999923,1.3378012864583334e-08,6.1119298461538465e-06
12.18499999999992,1.3469203691983123e-08,6.173791189102564e-06
12.194999999999922,1.3474200625000002e-08,6.232065150819672e-06
12.20499999999992,1.3531279765625001e-08,6.241818267628205e-06
12.214999999999922,1.3546153489583333e-08,6.109134405448717e-06
12.22499999999992,1.3621217864583336e-08,5.993587286858975e-06
12.234999999999921,1.3743150729166667e-08,5.720603043269231e-06
12.24499999999992,1.3643628567708333e-08,5.6433584439102565e-06
12.25499999999992,1.3729534502688173e-08,5.806025255319149e-06
12.264999999999919,1.4940142708333336e-08,6.353865536231884e-06
12.27499999999992,1.511538671875e-08,6.350585708333334e-06
12.284999999999918,1.5331068802083333e-08,6.283453138888889e-06
12.29499999999992,1.5519377291666666e-08,6.50711796875e-06
12.304999999999918,1.5757935052083332e-08,6.469883604166667e-06
12.31499999999992,1.6223358229166664e-08,6.614029611111112e-06
12.324999999999918,1.6866785416666666e-08,6.571088711538463e-06
12.33499999999992,,
12.344999999999917,,
12.354999999999919,,
12.364999999999917,,
12.374999999999918,,
12.384999999999916,,
12.394999999999918,,
12.404999999999916,,
12.414999999999917,,
12.424999999999915,,
12.434999999999917,,
12.444999999999915,1.518394814814815e-08,
12.454999999999917,1.4598011139455782e-08,5.670275205521473e-06
12.464999999999915,1.3826839895833333e-08,5.958973677083334e-06
12.474999999999916,1.3504024920886078e-08,5.864479922916667e-06
12.484999999999914,1.3441943072916666e-08,5.9914602811158796e-06
12.494999999999916,1.3340705468749999e-08,6.058599322916667e-06
12.504999999999914,1.3268953541666665e-08,6.134669594936709e-06
12.514999999999915,1.3238924765625e-08,6.120999729166667e-06
12.524999999999913,1.3257405494791667e-08,5.826136127083333e-06
12.534999999999915,1.3233077604166668e-08,5.757059670833333e-06
12.544999999999913,1.3233695390625e-08,5.86527394375e-06
12.554999999999914,1.3192216901041666e-08,5.972139397916666e-06
12.564999999999912,1.315814837673611e-08,5.904379520833333e-06
12.574999999999914,1.3160534010416667e-08,5.898724262500001e-06
12.584999999999912,1.3013572395833333e-08,5.854999772916667e-06
12.594999999999914,1.2976732968749998e-08,5.786647457081544e-06
12.604999999999912,1.2973561223958334e-08,5.899217625e-06
12.614999999999913,1.2912051119791666e-08,5.932497783333334e-06
12.624999999999911,1.2896110052083333e-08,6.021331502109704e-06
12.634999999999913,1.2903460833333333e-08,5.9664229624999996e-06
12.64499999999991,1.2931345e-08,6.035691277083333e-06
12.654999999999912,1.28791478125e-08,6.009560270833334e-06
12.66499999999991,1.2806406041666667e-08,6.07149145625e-06
12.674999999999912,1.2796730651041668e-08,6.080879410416667e-06
12.68499999999991,1.2784223567708332e-08,5.963902627083334e-06
12.694999999999911,1.2828562394514768e-08,5.903435425e-06
12.70499999999991,1.2869967708333334e-08,5.8707121437499995e-06
12.714999999999911,1.2847051197916665e-08,5.891135242489271e-06
12.724999999999909,1.2837940703125e-08,5.881964162499999e-06
12.73499999999991,1.2936393124999999e-08,5.923284478902953e-06
12.744999999999909,1.29297521875e-08,5.842981885416667e-06
12.75499999999991,1.2870552109375001e-08,5.790690808333334e-06
12.764999999999908,1.2897679791666668e-08,5.761201125e-06
12.77499999999991,1.2874374453125e-08,5.838903616666666e-06
12.784999999999908,1.282847796875e-08,5.806809968749999e-06
12.79499999999991,1.2907325182291667e-08,5.733799402083333e-06
12.804999999999907,1.2926451276041667e-08,5.777109722916666e-06
12.814999999999909,1.2866328229166666e-08,5.77359200625e-06
12.824999999999907,1.2870069166666667e-08,5.74755990625e-06
12.834999999999908,1.2971298489583333e-08,5.726893197424893e-06
12.844999999999906,1.2953135729166665e-08,5.766557272916667e-06
12.854999999999908,1.2958338177083333e-08,5.754812061181435e-06
12.864999999999906,1.2939222421874999e-08,5.889387775e-06
12.874999999999908,1.29464984375e-08,5.81522145625e-06
12.884999999999906,1.2913304036458333e-08,5.879966547916666e-06
12.894999999999907,1.2877581927083335e-08,6.001547012500001e-06
12.904999999999905,1.2802482708333333e-08,6.033567889583333e-06
12.914999999999907,1.2826438072916665e-08,5.968274843749999e-06
12.924999999999905,1.2794290651041666e-08,5.8854188875e-06
12.934999999999906,1.2723802838541667e-08,5.8687511812499995e-06
12.944999999999904,1.2685205338541667e-08,5.87960565e-06
12.954999999999906,1.2678677083333332e-08,5.989663753218884e-06
12.964999999999904,1.2610402500000001e-08,6.025374605485232e-06
12.974999999999905,1.2648426067708333e-08,5.984673525e-06
12.984999999999904,1.259757578125e-08,5.9675222062499996e-06
12.994999999999905,1.2497522552083333e-08,5.809614220833334e-06
13.004999999999903,1.2485644921874999e-08,5.702099447916666e-06
13.014999999999905,1.2492705010548525e-08,5.615487108333333e-06
13.024999999999903,1.2472204557291667e-08,5.482254941666667e-06
13.034999999999904,1.2473240286458334e-08,5.3456853249999995e-06
13.044999999999902,1.240896890625e-08,5.360314895833333e-06
13.054999999999904,1.2338156770833333e-08,5.34821530625e-06
13.064999999999902,1.2333258828125001e-08,5.325102743750001e-06
13.074999999999903,1.2266111197916667e-08,5.221757937768239e-06
13.084999999999901,1.2157724062499999e-08,5.261199333333334e-06
13.094999999999903,1.2141541927083333e-08,5.14994048125e-06
13.104999999999901,1.2145428411458332e-08,5.014550539583334e-06
13.114999999999903,1.2027335494791667e-08,4.975276547916668e-06
13.1249999999999,1.1965159192708334e-08,4.729691033333333e-06
13.134999999999902,1.1900707057291667e-08,4.630295114583334e-06
13.1449999999999,1.1787846171874999e-08,4.5411647e-06
13.154999999999902,1.1679046328125e-08,4.61223090625e-06
13.1649999999999,1.1443775130208334e-08,4.566956862499999e-06
13.174999999999901,1.1312811050347223e-08,4.343388285416667e-06
13.1849999999999,1.1229173333333335e-08,4.053007873390558e-06
13.1949999999999,1.1042876015625e-08,3.852589960416667e-06
13.204999999999899,1.08457025e-08,3.6938554177215186e-06
13.2149999999999,1.0598775234375e-08,3.3570663125e-06
13.224999999999898,1.0451064296875e-08,3.0269327104166666e-06
13.2349999999999,1.0281604453124999e-08,2.8649245166666665e-06
13.244999999999898,1.010384746835443e-08,2.7399144166666666e-06
13.2549999999999,9.952777932291669e-09,2.6664441729166664e-06
13.264999999999898,9.768841229166665e-09,2.5814988162499994e-06
13.274999999999899,9.649788151041668e-09,2.5092422102083333e-06
13.284999999999897,9.494948513020835e-09,2.4765896708333336e-06
13.294999999999899,9.323312270833334e-09,2.5149329145833334e-06
13.304999999999897,9.3665451796875e-09,2.552725246781115e-06
13.314999999999898,9.348925815104167e-09,2.632453658227848e-06
13.324999999999896,9.441576013020834e-09,2.6728817625e-06
13.334999999999898,9.512579854166666e-09,2.8178615000000007e-06
13.344999999999896,9.815550216145833e-09,3.0814687499999996e-06
13.354999999999897,9.839864297619045e-09,3.1427468854166662e-06
13.364999999999895,8.440199046052632e-09,4.195502878787879e-06
13.374999999999897,,
13.384999999999895,,
13.394999999999897,,
13.404999999999895,,
13.414999999999896,,
13.424999999999894,,
13.434999999999896,1.3429346805555554e-08,3.352531309523809e-06
13.444999999999894,1.3095738953488372e-08,3.346752630952381e-06
13.454999999999895,1.2106097942708333e-08,2.3480042715384615e-06
13.464999999999893,1.1940029088541667e-08,2.3469254892045453e-06
13.474999999999895,1.1821568958333336e-08,2.273377843560606e-06
13.484999999999893,1.1760647161458334e-08,1.983365921212121e-06
13.494999999999894,1.1731235494791667e-08,1.8329826825757574e-06
13.504999999999892,1.158687875e-08,2.2444185520833332e-06
13.514999999999894,1.1547135572916668e-08,2.67229666060606e-06
13.524999999999892,1.1545739088541667e-08,3.2739184284090907e-06
13.534999999999894,1.1511972369791667e-08,3.533831518939394e-06
13.544999999999892,1.1435600937500002e-08,3.5474272615384616e-06
13.554999999999893,1.1339502395833332e-08,3.455415219844358e-06
13.564999999999891,1.1260233802083333e-08,3.506621087121212e-06
13.574999999999893,1.1201459427083332e-08,3.6364802405303025e-06
13.58499999999989,1.1159605520833333e-08,3.770538327651515e-06
13.594999999999892,1.0971070286458332e-08,3.787950875e-06
13.60499999999989,1.0808205781249999e-08,3.6861112575757578e-06
13.614999999999892,1.082779078125e-08,3.637286725378788e-06
13.62499999999989,1.0645545677083332e-08,3.7793703390151507e-06
13.634999999999891,1.0379093307291668e-08,3.710311515151515e-06
13.64499999999989,1.0194187890625002e-08,3.6433283977272726e-06
13.654999999999891,1.0017205286458333e-08,3.5070988750000005e-06
13.664999999999889,9.865005989583334e-09,3.462614447470817e-06
13.67499999999989,9.654842421874999e-09,3.375798481060606e-06
13.684999999999889,9.478453359375002e-09,3.3444639412878784e-06
13.69499999999989,9.363602083333334e-09,3.2445962935606065e-06
13.704999999999888,9.194334114583333e-09,3.135755420454545e-06
13.71499999999989,9.056720886075948e-09,3.0490633768939394e-06
13.724999999999888,9.005507317708334e-09,2.8728849469696967e-06
13.73499999999989,8.919960859375e-09,2.6719153274621213e-06
13.744999999999887,8.934875130208333e-09,2.7888205303030303e-06
13.754999999999889,8.979392500000002e-09,2.818226339015151e-06
13.764999999999887,9.167904427083333e-09,2.9444369772727267e-06
13.774999999999888,9.308022369791665e-09,3.0140285173076918e-06
13.784999999999886,9.480415494791667e-09,3.1962092898832683e-06
13.794999999999888,9.669114869791667e-09,3.3746123768939394e-06
13.804999999999886,9.789990638185655e-09,3.3470151856060604e-06
13.814999999999888,9.866770286458333e-09,3.3595007083333335e-06
13.824999999999886,9.972840911458334e-09,3.394744922348485e-06
13.834999999999887,1.002746078125e-08,3.4486700454545456e-06
13.844999999999885,1.0030944765625002e-08,3.4316642064393938e-06
13.854999999999887,9.990647786458332e-09,3.3582386477272726e-06
13.864999999999885,9.988578932291666e-09,3.330270520833333e-06
13.874999999999886,1.0117762265625e-08,3.308906361742424e-06
13.884999999999884,1.0250589583333333e-08,3.2509743162878784e-06
13.894999999999886,1.0346913124999999e-08,3.2596386250000003e-06
13.904999999999884,1.0399360598958333e-08,3.2870103871595333e-06
13.914999999999885,1.0500216067708334e-08,3.3705566003787877e-06
13.924999999999883,1.0625667057291666e-08,3.5196598560606056e-06
13.934999999999885,1.06787084375e-08,3.4904163768939393e-06
13.944999999999883,1.0788157109375001e-08,3.616623318181818e-06
13.954999999999885,1.0912002708333331e-08,3.756812971590909e-06
13.964999999999883,1.1088468645833334e-08,3.704104388257576e-06
13.974999999999884,1.1157161145833334e-08,3.6491996079545452e-06
