depth,d18O,d17O,dD,dxs,CH4,CO,concentration,total_counts,small,medium,large,XL,small_percentage,medium_percentage,large_percentage,XL_percentage,age
19.2,-36.973715004504996,-19.66215402021092,-295.12021401523145,0.6695060208085283,,,2670.7185506823967,545.0,450.4,81.4,13.2,0.0,82.64220183486239,14.935779816513762,2.4220183486238533,0.0,
19.25,-40.08890059958679,-21.374428447903085,-318.14242798481035,2.568776811884042,,,16474.461109527077,928.3596491305263,765.9842105321053,149.09824561789472,13.277192980526316,0.0,82.5400912904125,15.800655629156394,1.6592530804311139,0.0,
19.3,-40.08821219531694,-21.353033727151573,-319.3635876790228,1.3421098835127105,,,22727.578864557123,1207.16666668,995.50000001,198.33333334,13.33333333,0.0,82.46582907626713,16.429656220169218,1.1045147035636669,0.0,
19.35,-39.38676758732489,-20.97147559436113,-314.36735062166224,0.7267900769368707,,,18980.86732210426,1207.16666668,995.5000000100001,198.33333334,13.333333329999999,0.0,82.46582907626713,16.429656220169218,1.1045147035636669,0.0,
19.4,-37.77714112695654,-20.119471467621,-299.6129507425023,2.6041782731500733,,,23753.232867205137,8760.694444446666,7445.416666668333,1249.7222222233333,62.22222222166667,3.3333333333333335,84.6158510812218,14.583464294056734,0.7682320541533424,0.0324525705681147,
19.5,-37.73411721638703,-20.0800525021801,-299.6833899702686,2.1895477608276392,417.65439776487057,0.08195982390780601,6413.803920802701,10271.4,8735.4,1460.0,72.0,4.0,85.04585548221274,14.214225908834239,0.7009755242712775,0.03894308468173764,
19.55,-38.47674196019922,-20.467987837753515,-305.3387098913464,2.475225790247255,464.3023825335324,0.06844398107452733,7996.440708832293,10271.4,8735.4,1460.0,72.0,4.0,85.04585548221274,14.214225908834239,0.7009755242712775,0.03894308468173764,
19.6,-38.36299524287155,-20.41875405987016,-303.8757437696782,3.0282181732942157,476.9394222187639,0.07716839454545354,12595.637583285607,5331.48749998125,4525.4249999831245,754.0625,50.249999998125,1.75,84.45605103033074,13.96128202687287,1.5656293432481365,0.01703759954826022,
19.65,-38.63691074616272,-20.570026500144024,-305.6933468248975,3.401939144404253,447.5543643356303,0.08453863756413352,9930.461274552812,4069.489583190625,3481.677083185625,546.6666666625,35.41666667375,5.72916666875,85.02464615955506,13.82593321756338,1.0093362203317446,0.14008440254982263,
19.7,-38.581448468783925,-20.554735220886055,-305.08436178574635,3.5672259645249476,436.18199597580747,0.07842658811385772,13019.676616566865,3406.7638888633332,2849.2638888583333,492.08333334,58.4722222225,6.9444444425,83.46838884327568,14.646298950785066,1.684230223682668,0.20108198225659565,
19.75,-39.17932187220281,-20.868835456113157,-309.37835987034566,4.056215107276824,432.8210437522432,0.08371921258259171,11824.17864327568,4165.4666666699995,3392.80000006,688.66666662,75.66666666,8.33333333,81.50327211126469,16.479131069698248,1.8172528945882382,0.2003439244488259,
19.8,-39.97243010857426,-21.317348309780296,-317.10270565426083,2.6767352143332284,441.93142535465563,0.08997007824723076,16374.56689563456,4242.00000003,3427.0000001,729.99999994,76.66666666,8.33333333,80.78736445251683,17.20886374198108,1.8073235893318673,0.19644821617022787,
19.85,-40.28834829860486,-21.45163642022783,-320.2989831961753,2.007803192663581,430.49938220034693,0.09380485755220118,19088.158758284266,5100.1333336324,4413.933333644,654.7999999904,28.5333333296,2.8666666683999997,86.31301729655576,13.01528002324561,0.609834010327929,0.06186866987072304,
19.9,-40.16330421867132,-21.385876532976287,-319.1003043650359,2.206129384334626,417.29424798804297,0.08466712406820119,18003.35199892085,5314.666667033,4660.66666703,636.000000003,16.499999997,1.5000000029999998,87.69443050756549,11.966884093561742,0.31046161557694446,0.028223783295846842,
19.95,-39.956118554660605,-21.311549887467176,-317.147935269239,2.501013168045808,410.5118253301844,0.07991672652500592,20938.126491026916,5468.133333609267,4788.933333608667,657.199999995,19.300000002599997,2.700000003,87.5872170270023,12.01501213544882,0.3499094791885761,0.04786135836031226,
20.0,-39.078974145186336,-20.83313358907137,-308.7777419228121,3.8540512386786427,408.39429160173484,0.08866166117332841,24475.937674142024,5890.166666694,5141.6666667,715.4999999730001,27.000000017999998,6.000000003,87.29237995545355,12.147364250638292,0.4583911041205631,0.10186468978759217,
20.05,-40.26323636715268,-21.49289797544324,-318.46958713757164,3.636303799649804,413.1135813913305,0.09193137094634514,10492.313725197708,4388.9444444616665,3817.444444467667,537.49999998,29.500000011,4.500000003,86.29925943431317,12.461748062617923,1.1350206831190734,0.10397181994982993,
20.1,-39.999407486129336,-21.304327332356046,-318.9247004092704,1.0705594797642661,419.7611950378544,0.09256380055115977,20279.152672705808,1386.499999997,1169.000000003,181.499999994,34.499999997,1.5000000029999998,84.31301839203242,13.09051568657719,2.4882798411160945,0.10818608027430549,-458.6201534
20.15,-38.81359028146292,-20.634584158461596,-309.3114745709432,1.1972476807602253,413.8066658828061,0.09624848064772783,25584.487676092056,1386.499999997,1169.000000003,181.499999994,34.499999997,1.5000000029999998,84.31301839203242,13.09051568657719,2.4882798411160945,0.10818608027430549,-458.6201534
20.2,-38.60968682822258,-20.553557827406337,-307.75303351879904,1.1244611069816064,409.85102553804967,0.0928497073420422,10704.647371242072,1386.499999997,1169.000000003,181.499999994,34.499999997,1.500000003,84.31301839203242,13.09051568657719,2.4882798411160945,0.10818608027430549,-458.6201534
20.3,-38.894125010964906,-20.68351311186539,-308.9746240082452,2.178376079473963,414.9344232488825,0.08209240373857143,12611.067352097021,1386.499999997,1169.000000003,181.499999994,34.499999997,1.5000000029999998,84.31301839203242,13.09051568657719,2.4882798411160945,0.10818608027430549,
20.35,-38.51467105287017,-20.543941827471485,-305.6966543176297,2.420714105331739,424.3545273925071,0.0666765335079178,7691.892268654022,3193.809523852643,2556.1309524430717,604.1547618702858,31.869047631214283,1.6547619080714284,80.21241553738291,18.67341187545614,1.0600094731471863,0.054163114013756564,
20.4,-40.10284525211136,-21.36178183007881,-319.6834567149553,1.139305301935499,480.9207933520227,0.0533986550972646,6872.381466844952,3332.8333333799997,2662.8333334,636.66666663,31.66666668,1.66666667,79.89698454856372,19.102865428446826,0.9501425217649626,0.050007501224483566,
20.45,-40.754358577996705,-21.673338761554053,-327.44425242074817,-1.4093837967744753,497.39631973358087,0.048285436337700854,27845.151105436296,3011.20833334125,2555.3869047699995,424.34523808800003,30.095238100499998,1.38095238275,85.0458222880794,13.907209863687344,1.0012605419611507,0.045707306272087155,
20.55,-40.270165792162885,-21.44247844517304,-323.62641421016525,-1.4650878728620957,473.09084042136743,0.07054591937008356,47782.8139569818,2903.999999995,2519.5714285599997,353.571428574,29.571428574,1.285714287,86.76210153458463,12.175324675434185,1.0182998820265465,0.04427390795462168,
20.6,-39.75532610553462,-21.177272769175296,-320.2748200526897,-2.232211208412606,528.4952741487524,0.12393227133951212,42546.369385507416,2903.999999995,2519.5714285599997,353.571428574,29.571428574,1.285714287,86.76210153458463,12.175324675434185,1.0182998820265465,0.04427390795462168,
20.65,-38.89542260659045,-20.724670446550864,-313.5446496261711,-2.3812687734474904,590.3365548860179,0.15523636699320753,49499.5044624818,2903.999999995,2519.5714285599997,353.571428574,29.571428574,1.285714287,86.76210153458463,12.175324675434185,1.0182998820265465,0.04427390795462168,
20.7,-38.49036082118708,-20.50152133432984,-310.0004985970566,-2.077612027559966,504.24560571316067,0.1608721394257682,27492.855851546727,2903.999999995,2519.5714285599997,353.571428574,29.571428574,1.285714287,86.76210153458463,12.175324675434185,1.0182998820265465,0.04427390795462168,
20.75,-38.50131461096235,-20.476333841962877,-309.7050507604655,-1.6945338727666301,456.40746910260464,0.1625918002671159,16172.748898473019,2903.999999995,2519.5714285599997,353.571428574,29.571428574,1.285714287,86.76210153458463,12.175324675434185,1.0182998820265465,0.04427390795462168,
20.8,-38.936423626445034,-20.763659786665233,-313.0985475188767,-1.6071585073164896,444.542142046345,0.16089413828855217,20382.437079931544,3520.2637363894614,3067.8791210030768,427.8571428496923,24.032967041692306,0.494505495,87.11095758205248,12.156212906428445,0.7158010853826741,0.017028426136392955,
20.85,-38.87267792700242,-20.707404198151263,-313.45397631934554,-2.472552903326268,443.3788537531319,0.16206692519432433,37092.258780217504,3905.4285716360005,3410.57142878,474.285714272,20.571428584,0.0,87.3289926117199,12.144268050799859,0.5267393374802537,0.0,
20.9,-39.006650050382135,-20.75680381425976,-314.413293222776,-2.3600928197189406,446.8358490891408,0.166895091696,42633.75003548546,3905.428571636,3410.57142878,474.285714272,20.571428584,0.0,87.3289926117199,12.144268050799859,0.5267393374802537,0.0,
20.95,-39.173224934661675,-20.884547448360355,-315.25473430894175,-1.8689348316484127,447.35250042782195,0.1638901155840678,56986.16262697549,3905.428571636,3410.57142878,474.285714272,20.571428584,0.0,87.3289926117199,12.144268050799859,0.5267393374802537,0.0,
21.0,-38.95234430780632,-20.737925256819572,-314.7638183168377,-3.1450638543871348,445.7068548894576,0.16961027389698305,33272.13019641067,3905.428571636,3410.57142878,474.285714272,20.571428584,0.0,87.3289926117199,12.144268050799859,0.5267393374802537,0.0,
21.05,-38.821871247613046,-20.642015053863506,-314.0424304784082,-3.4674604975038443,446.63265817571545,0.16679775655241497,45045.218860125584,3905.428571636,3410.57142878,474.285714272,20.571428584,0.0,87.3289926117199,12.144268050799859,0.5267393374802537,0.0,
21.1,-38.7845157984,-20.4986749355892,-313.009664017969,-2.73353763076869,445.5794211758999,0.15712383684,34803.480348034806,3905.428571636,3410.57142878,474.285714272,20.571428584,0.0,87.3289926117199,12.144268050799859,0.5267393374802537,0.0,
21.3,-38.563464798881284,-20.523919000448775,-311.10301981256214,-2.595301421511943,441.7538803168635,0.15854020486912698,52825.263161688075,3905.428571636,3410.57142878,474.28571427200006,20.571428584,0.0,87.3289926117199,12.144268050799859,0.5267393374802537,0.0,
21.35,-39.32076542802854,-20.91836480686266,-315.74242287583667,-1.1762994516083087,435.1196229450572,0.16535372212180954,66806.62848254427,3905.4285716360005,3410.57142878,474.285714272,20.571428584,0.0,87.3289926117199,12.144268050799859,0.5267393374802537,0.0,
21.4,-37.689794393743476,-20.06914928715973,-304.59929635217384,-3.0809412022260116,422.65859530214385,0.16091944190786625,47667.781271096785,5300.678571469667,4656.488095331667,612.6190475663333,29.571428573166667,1.9999999984999999,87.76503598862986,11.650252564190096,0.552951732133482,0.031759715046556954,
21.45,-37.3066771459409,-19.88330341459451,-301.49086236370164,-3.037445196174385,410.6875627509563,0.15639331865631748,23113.729991564065,6297.285714208,5546.42857144,711.428571348,35.999999994,3.428571426,88.07649554356557,11.297384359468836,0.5716748711715023,0.054445225794097635,
21.5,-37.564109671680086,-19.997880999859753,-303.0240036334463,-2.5111262600056192,404.6252364177597,0.14933195162973015,31575.18830381611,6297.285714208,5546.42857144,711.428571348,35.999999994,3.428571426,88.07649554356557,11.297384359468836,0.5716748711715023,0.05444522579409763,
21.55,-38.1380817093228,-20.231788364958252,-308.29080806064434,-3.1861543860620403,402.53694517443614,0.1386626449975,41458.56291426412,9273.000000032,7997.00000004,1158.666666664,110.666666664,6.666666664,86.23962040345525,12.49505733484311,1.1934289514031933,0.07189331029846861,
21.6,-37.627565072161985,-20.023992046602647,-303.79657629180366,-2.7760557145078373,401.6568364136327,0.15763592990128528,43439.52597479524,9273.000000032,7997.00000004,1158.666666664,110.666666664,6.666666664,86.23962040345525,12.49505733484311,1.1934289514031933,0.07189331029846861,
21.65,-37.39508163759488,-19.905746851697778,-301.35617371775214,-2.1955206169931287,412.79904200383476,0.16402023125968554,48448.36274845311,9192.07692309846,7920.560439587692,1164.4981684953848,101.3772893766154,5.641025638769231,86.1635736893126,12.677324245685858,1.0982692639797595,0.06083280102178113,
21.7,-37.93838583478324,-20.20476891684515,-305.57054745377326,-2.063460775507375,417.4076354616937,0.1621908624926415,31901.37517270294,8746.999999964,7500.1428571,1196.571428568,50.285714296,0.0,85.74531676152816,13.679792255320963,0.5748909831508742,0.0,
21.75,-38.75843754955589,-20.64768607180989,-312.09215247810886,-2.0246520816616944,411.68611605636687,0.1623321746009718,46145.09689307419,6943.923076871692,6046.076922992307,849.3186813433847,46.769230776,1.7582417599999998,87.18195716528619,12.108722913718058,0.6818602652091563,0.027459655786590306,
21.8,-39.37792477937343,-20.97365848532466,-316.2693066480542,-1.2459084130668276,413.1379624500414,0.16063180413721803,35561.362593965554,7775.312499971999,6759.428571380001,953.071428588,58.85714286,3.955357144,87.03627472792824,12.164610512991409,0.7505202974635726,0.04859446161677214,
21.85,-39.001742238831,-20.76808901750337,-314.6631436525716,-2.649205741923547,420.45414130467293,0.17171286617078949,28227.357126354807,9147.625,7909.0,1161.0,72.0,5.625,86.45960016944288,12.691818914745632,0.7870895451005041,0.061491370710976885,
21.9,-37.73070264761093,-20.115488583759408,-304.87954571238777,-3.0339245315002996,439.80609299087797,0.16553091200443149,64177.741307973185,9147.625,7909.0,1161.0,72.0,5.625,86.45960016944288,12.691818914745632,0.7870895451005042,0.061491370710976885,
21.95,-37.0798752128965,-19.722600551495532,-299.26517283682915,-2.626171133657132,438.34009481775627,0.1688883110577778,49589.49856813094,9147.625,7909.0,1161.0,72.0,5.625,86.45960016944288,12.691818914745632,0.7870895451005041,0.061491370710976885,
22.0,-37.27821803050885,-19.87839282093849,-300.50262975131636,-2.276885507245463,417.1911136770405,0.16773431511437317,29205.427994394093,8624.116071354,7465.642857076667,1083.880952372,68.76190476266667,5.830357142666667,86.61387426317869,12.51407621194955,0.8017799357545713,0.07026958911718206,
22.05,-37.65487558313631,-20.009083560012336,-304.13379190133594,-2.8947872362455502,406.7522866616771,0.1613920784618248,27304.55316755915,6006.571428124,5248.85714246,698.285714232,52.571428575999995,6.857142856,87.38524473185775,11.625362697969145,0.8752318890249068,0.11416068114820795,
22.1,-38.30508519037945,-20.412983304512483,-308.4991534881226,-2.0584719650870227,405.19053154037965,0.15514066200929827,25703.664686157765,6006.571428124,5248.85714246,698.285714232,52.571428575999995,6.857142856,87.38524473185775,11.625362697969145,0.8752318890249068,0.11416068114820795,
22.15,-37.36478763679225,-19.877529696231974,-299.90734961240605,-0.9890485180679743,404.1556541914546,0.15907095301042254,23780.80923284892,6006.571428124,5248.85714246,698.285714232,52.571428575999995,6.857142856,87.38524473185775,11.625362697969145,0.8752318890249068,0.11416068114820795,
22.2,-37.731817969625304,-20.103062142277036,-298.9762198827994,2.878323874203089,404.539636721,0.14850305368672537,18856.649562600946,5928.990259658909,5234.860389538182,662.8701298603636,28.37662337745455,2.883116882909091,88.29525853499958,11.178853759799448,0.47745136596048676,0.0484363392405085,
22.25,-38.20039201930406,-20.330984044328954,-304.316032359882,1.287103794550494,444.1281872545959,0.12823413641566198,5749.618005686066,5911.75,5231.75,655.0,23.0,2.0,88.49748382458664,11.079629551317291,0.38905569416839353,0.03383092992768639,
22.3,-38.52317278625527,-20.55413501242147,-306.22777311161786,1.9576091784244016,478.0933959592767,0.08665069714905264,3015.502379079772,5911.75,5231.75,655.0,23.0,2.0,88.49748382458664,11.079629551317291,0.38905569416839353,0.03383092992768639,
22.35,-37.856393574752296,-20.148178151216854,-302.67761319284676,0.17353540517153498,492.37420456424843,0.05971416287701333,4080.6230322482993,5083.847402601455,4481.977272732364,575.8051948043636,24.012987012363634,2.0519480523636364,87.2385616500103,12.00239090482544,0.7007713490641515,0.05827609610012121,
22.4,-38.43646040692639,-20.499273673979545,-305.6162166147731,1.8754666406379814,491.6014266436088,0.0409875816871272,5649.704429995107,1358.285714308,1108.000000028,219.42857142399998,28.571428567999998,2.285714288,81.57341186441676,16.154816995612098,2.1034917960950628,0.16827934387607787,
22.45,-38.81846658775087,-20.6951013473778,-310.6453384625949,-0.09760576058799023,511.5698126057176,0.032735499664696,9885.193835875822,1358.285714308,1108.000000028,219.42857142399998,28.571428567999998,2.285714288,81.57341186441676,16.154816995612098,2.1034917960950628,0.16827934387607787,
22.5,-38.84618679268308,-20.67120866260969,-310.25373804147586,0.5157562999887412,493.9136648611893,0.04720975929895733,9779.119617853465,1358.285714308,1108.000000028,219.42857142399998,28.571428567999998,2.285714288,81.57341186441676,16.154816995612098,2.1034917960950628,0.16827934387607787,
22.55,-39.364371925011454,-20.985452907762085,-315.3108049950413,-0.39582959494961856,460.5361793467076,0.04082595710874095,6093.53922925705,1358.285714308,1108.000000028,219.42857142399998,28.571428568,2.285714288,81.57341186441676,16.154816995612098,2.1034917960950628,0.16827934387607787,
22.6,-38.23219475527911,-20.369962675190898,-305.6996319618038,0.1579260804289106,444.8412475870798,0.0468676748414606,11489.190480211702,1358.285714308,1108.000000028,219.42857142399998,28.571428567999998,2.285714288,81.57341186441676,16.154816995612098,2.1034917960950628,0.16827934387607787,
22.65,-38.074646261087985,-20.305218690365813,-303.8017741733519,0.7953959153520045,443.87281281425777,0.0469011327124695,7890.570354594262,1358.285714308,1108.000000028,219.42857142399998,28.571428568,2.285714288,81.57341186441676,16.154816995612098,2.1034917960950628,0.16827934387607787,
22.7,-38.15068870331302,-20.31514269163998,-304.57432163487886,0.6311879916253347,468.2620597164908,0.045145132848427055,5372.62216566375,1358.285714308,1108.000000028,219.42857142399998,28.571428568000005,2.285714288,81.57341186441674,16.154816995612098,2.1034917960950628,0.16827934387607787,
22.75,-38.15558162539932,-20.272531253929298,-304.95364757976085,0.2910054234337504,458.89042840598836,0.043481768948235015,5228.529768384907,1358.285714308,1108.000000028,219.42857142399998,28.571428568000005,2.285714288,81.57341186441674,16.154816995612098,2.1034917960950628,0.16827934387607787,
22.8,-37.66600612907837,-20.026056235907863,-302.17041366115257,-0.8423646285256651,447.23502858416975,0.043726248486159684,6122.977778988417,1358.285714308,1108.000000028,219.42857142399998,28.571428568000005,2.285714288,81.57341186441674,16.154816995612098,2.1034917960950628,0.16827934387607787,
22.85,-38.4400018261816,-20.43003625713664,-307.69548856637084,-0.17547395691805956,440.46065965735903,0.043159156416952255,5167.161072509626,1106.0216836814286,910.8839285814286,173.42984693714286,19.204081631428572,2.5038265314285715,82.47045394980255,15.611689572976701,1.6830446628901694,0.23481181433056872,
22.9,-38.92809946153258,-20.726102865984068,-311.6237842639725,-0.19898857171175818,436.82588332667746,0.04393306418012254,4831.469927287114,965.875,801.375,147.875,14.0,2.625,82.96881066390578,15.309952115957035,1.4494629222207842,0.271774297916397,
22.95,-38.40189586186987,-20.47286729997643,-307.04598307129135,0.16918382366758575,434.95994691514517,0.045984870617598414,4407.4039649728,965.875,801.375,147.875,14.0,2.625,82.96881066390578,15.309952115957035,1.4494629222207842,0.271774297916397,
23.0,-37.91611168407613,-20.182928023287783,-302.9106974140613,0.418196058547696,436.48890384238297,0.038768396323120215,4687.973932893512,965.875,801.375,147.875,14.0,2.625,82.96881066390578,15.309952115957035,1.4494629222207842,0.271774297916397,
23.05,-37.7204355466556,-19.9446368633272,-301.827708170807,-0.0642237975624198,439.69294577910904,0.013245897457,5242.318423945727,965.875,801.375,147.875,14.0,2.625,82.96881066390578,15.309952115957035,1.4494629222207842,0.271774297916397,
23.45,-37.59454254383421,-20.099477484351915,-300.5899087750442,0.166431575629434,440.6428781807693,0.03856724014417706,4945.060187505466,1091.0,949.0,128.0,14.0,0.0,86.98441796516957,11.732355637030247,1.2832263978001834,0.0,
23.5,-38.288561506284275,-20.37943228434297,-305.4997411949718,0.8087508553023476,442.29044540989076,0.04307376632386417,5468.598444475486,1091.0,949.0,128.0,14.0,0.0,86.98441796516958,11.732355637030247,1.2832263978001834,0.0,
23.55,-38.685227248366765,-20.607057198459117,-308.4388830974413,1.04293488949278,460.4368788066299,0.04663301787148333,8339.848301113832,1091.0,949.0,128.0,14.0,0.0,86.98441796516958,11.732355637030247,1.2832263978001834,0.0,
23.6,-39.22076178344502,-20.903280609109878,-312.7898201777144,0.9762740898457696,466.91325363947874,0.044081454399728534,5593.275540279319,1091.0,949.0,128.0,14.0,0.0,86.98441796516957,11.732355637030247,1.2832263978001834,0.0,
23.65,-39.002762991602665,-20.764165877313946,-313.01881310386443,-0.9967091710430459,466.2494349439904,0.03567253125441667,7324.643260549475,1091.0,949.0,128.0,14.0,0.0,86.98441796516958,11.732355637030247,1.2832263978001834,0.0,
23.7,-38.57821390134965,-20.544518222274743,-309.2255227851112,-0.5998115743139764,452.874295213465,0.03176733137077556,9840.736622410655,2404.25,2099.03125,289.90625,14.65625,0.65625,87.25564882626776,12.007904180193522,0.7133558605337896,0.02309113300492611,
23.75,-39.103784606925366,-20.841366369213794,-312.60248984780253,0.22778700760039683,443.15832422760127,0.037092697754771746,5524.390203095202,2842.0,2482.375,343.875,14.875,0.875,87.34605911330048,12.099753694581281,0.5233990147783251,0.03078817733990148,
23.8,-38.87957399200291,-20.661206476468067,-309.8216487793837,1.2149431566396547,441.098922571298,0.044241805229210555,6791.669187400767,2842.0,2482.375,343.875,14.875,0.875,87.34605911330048,12.09975369458128,0.5233990147783251,0.03078817733990148,
23.85,-39.053143853710075,-20.798209567014865,-311.32374234276347,1.1014084869172154,442.44907336987035,0.033670150376580235,4706.921217744911,2842.0,2482.375,343.875,14.875,0.875,87.34605911330048,12.099753694581281,0.5233990147783251,0.030788177339901482,
23.9,-37.769111063669726,-20.11401416567513,-302.5343775011732,-0.38148899181537393,442.15051961363883,0.026246345843007828,4573.861141570493,2842.0,2482.375,343.875,14.875,0.875,87.34605911330048,12.099753694581281,0.5233990147783251,0.03078817733990148,
23.95,-35.3462518782113,-18.783933555767895,-282.0726234883694,0.6973915373209475,440.0213522424428,0.025802458607252124,4515.749411019365,2842.0,2482.375,343.875,14.875,0.875,87.34605911330048,12.099753694581281,0.5233990147783251,0.030788177339901482,
24.0,-35.42495891097797,-18.784875468211638,-281.9618050646085,1.4378662232152633,488.9319059778229,0.026687085689215,3814.9991245780993,2842.0,2482.375,343.875,14.875,0.875,87.34605911330048,12.099753694581281,0.5233990147783251,0.030788177339901482,
24.05,-35.551136842705894,-18.917845625818575,-283.4670391577893,0.94205558385785,572.0651111655706,0.029308966539173566,2869.217678484095,2842.0,2482.375,343.875,14.875,0.875,87.34605911330048,12.099753694581281,0.5233990147783251,0.03078817733990148,
24.1,-35.7958867827763,-19.071321524603572,-285.302283710006,1.0648105522043485,618.1618796504151,0.024046352699513773,17414.915105539403,449.77777778599994,354.111111131,80.111111115,12.444444432,3.111111108,78.7302371571329,17.81126482267341,2.766798416154954,0.6916996040387385,
24.15,-36.27913669332724,-19.310928582809606,-289.41531352709006,0.8177800195279366,655.1077668650969,0.03382599893756072,18555.443300303865,449.77777778600006,354.11111113100003,80.111111115,12.444444432,3.111111108,78.7302371571329,17.81126482267341,2.7667984161549546,0.6916996040387386,
24.2,-36.40582529167818,-19.333827106550512,-290.2002424863194,1.0463598471060462,681.0191737359934,0.0407604541739976,2339.9473197037496,449.77777778600006,354.11111113100003,80.111111115,12.444444432,3.111111108,78.7302371571329,17.81126482267341,2.7667984161549546,0.6916996040387386,
24.25,-36.315712485515526,-19.307059299316897,-289.57566260735405,0.9500372767700989,677.6545926592846,0.04185408987770691,1816.7142376592337,449.77777778600006,354.11111113100003,80.111111115,12.444444432,3.111111108,78.7302371571329,17.81126482267341,2.7667984161549546,0.6916996040387386,
24.3,-36.39654419480444,-19.336369715000085,-289.67570437124596,1.4966491871897418,653.0533656509258,0.042781813300188,1424.108461283679,449.777777786,354.11111113100003,80.111111115,12.444444432,3.111111108,78.7302371571329,17.81126482267341,2.7667984161549546,0.6916996040387386,
24.35,-36.42128744434856,-19.40861834482495,-290.0579850072114,1.3123145475769846,643.1362443972465,0.032778213565284,2633.3712758123097,449.777777786,354.11111113100003,80.111111115,12.444444432,3.111111108,78.7302371571329,17.81126482267341,2.7667984161549546,0.6916996040387386,
24.4,-36.525437185486375,-19.463130941238333,-290.72345489231884,1.4800425915721995,632.1961744032936,0.03618644789931857,2336.588791557129,441.58333333950003,350.36458334825005,76.27083333624999,12.395833324,2.552083331,79.37891287984009,17.24034310141753,2.8095112821401966,0.5712327366021955,
24.45,-36.34292932568387,-19.31552161563951,-289.7997173478585,0.9437172576124573,629.0644390521296,0.03123746028481587,2316.0527992433863,417.0,339.125,64.75,12.25,0.875,81.32494004796163,15.52757793764988,2.9376498800959236,0.20983213429256595,
24.55,-36.2906565474319,-19.29930333901288,-289.3233054648202,1.0019469146349487,631.224228882528,0.03431895776352174,1746.8151640641424,417.0,339.125,64.75,12.25,0.875,81.32494004796163,15.52757793764988,2.937649880095923,0.20983213429256595,
24.6,-36.56303250421288,-19.41748600729635,-292.1368895841553,0.36737044954774095,628.9786294043744,0.024552691511417698,3224.598336765082,417.0,339.125,64.75,12.25,0.875,81.32494004796163,15.52757793764988,2.937649880095923,0.20983213429256595,
24.65,-36.7840354951073,-19.577958311631058,-294.1463504533353,0.1259335075229967,,,2545.5691375666493,417.0,339.125,64.75,12.25,0.875,81.32494004796163,15.52757793764988,2.937649880095923,0.20983213429256595,
24.7,-36.703321162004755,-19.519707950359813,-294.51098205434954,-0.8844127583115413,,,2746.338983542529,419.7692307692308,341.6923076923077,64.8173076923077,12.317307692307692,0.9423076923076923,81.39452778073009,15.447514632206614,2.9345499657329666,0.22340762133034275,
24.75,-36.15866393748586,-19.18600276447572,-290.2819872904838,-1.0126757905968726,,,2070.297579314299,453.0,372.5,65.625,13.125,1.75,82.22958057395144,14.486754966887416,2.8973509933774833,0.3863134657836645,
25.0,-36.16099587173569,-19.252966529893822,-288.733046506963,0.5549204669225497,598.6670608383649,0.07353909659824379,6562.059102995467,453.0,372.5,65.625,13.125,1.75,82.22958057395144,14.486754966887416,2.8973509933774833,0.3863134657836645,
25.05,-36.437322078272345,-19.352557875035355,-290.92669363957486,0.5718829866038816,626.5681995550704,0.07257792933017,2098.8160870056895,709.08000002508,583.18666669732,114.77666666388,10.13666666388,0.98,82.24051359259063,15.651391154363509,1.8917597122069976,0.21633554083885212,
25.1,-36.59336824777164,-19.461371295244867,-291.69362408845035,1.0533218937227677,649.8529428739104,0.060371067079366666,2268.6419404322237,1035.000000057,851.333333403,177.333333327,6.333333327,0.0,82.25442834358599,17.133655392969448,0.6119162634445611,0.0,
25.15,-36.45099280971228,-19.372269815958475,-291.232118074941,0.3758244027572563,660.4420938785217,0.046216791022358025,2751.4814051748094,1035.000000057,851.333333403,177.33333332699996,6.333333327,0.0,82.25442834358599,17.133655392969448,0.6119162634445611,0.0,
25.2,-36.2555288576956,-19.271556704340973,-290.0836820586141,-0.0394511970492715,667.5137941561744,0.047256581284350466,2092.5989941281164,1035.000000057,851.333333403,177.333333327,6.333333327,0.0,82.25442834358599,17.133655392969448,0.6119162634445611,0.0,
25.25,-35.38476340802786,-18.79437134166509,-283.10827970736767,-0.030172443144857116,686.2243091205308,0.04511321401370774,2526.2124528971967,1035.000000057,851.3333334030001,177.333333327,6.333333327,0.0,82.254428343586,17.133655392969448,0.6119162634445611,0.0,
25.3,-35.0125296592629,-18.601541716709207,-279.68022252407644,0.4200147500268415,697.4253520405235,0.0448835171678,1760.5301670461358,1115.2758621346552,900.8505747882414,190.85057471141377,21.091954016793103,2.482758618206897,80.91079855810418,17.114375638071802,1.7728112702154404,0.20201453360856997,
25.35,-35.48472806623096,-18.842454194632193,-283.4545603841548,0.4232641456930415,687.8060162577781,0.05304366461714724,2187.7722612474877,1229.000000078,971.000000084,210.000000006,41.999999994,5.999999994,79.00732302867162,17.087062651966807,3.4174125298075197,0.4882017895540441,
25.4,-36.24733341505504,-19.290784749125503,-289.4547968118125,0.5238705086278013,679.9433948554278,0.056121246475043345,2411.0243824218433,1229.000000078,971.0000000840001,210.000000006,41.999999994,5.999999994,79.00732302867162,17.087062651966807,3.41741252980752,0.4882017895540441,
25.45,-36.55813101102081,-19.45524374140601,-292.49356471332857,-0.028516625162016838,678.7428322275379,0.061034666641597214,2109.763770644562,1229.000000078,971.000000084,210.000000006,41.999999994,5.999999994,79.00732302867162,17.087062651966807,3.4174125298075197,0.48820178955404414,
